galaxyid,kind,ra,dec,z,app_mag,petro_abs_mag,central,lum_oiii,gz2id,gz2class
125606,type1,166.25823,59.68434300000001,0.033762,14.55356958644645,-20.528099100000002,1,40.64916500000001,7632.0,Sb2t
525640,type1,18.702821,-0.496134,0.033828,13.948226351151913,-21.1377888,1,40.290904,3005.0,Sc2t(m)
408507,type1,250.28182999999999,22.823567999999998,0.033871,15.654220684274845,-19.4346218,1,40.622034,42840.0,Er
190780,type1,170.73223000000004,52.640361,0.033901,15.133697766594596,-19.9571152,1,40.142823,19729.0,Sb
242063,type1,244.53907,36.332728,0.033977,15.807087642008458,-19.2887096,1,40.22481599999999,51011.0,Ei
242534,type1,246.65167000000002,35.045019,0.034012,15.267217370717493,-19.830871600000002,1,39.575733,22205.0,Sb(r)
226590,type1,165.49125,10.29424,0.034036000000000004,15.831037710898222,-19.268621399999997,0,41.40636109542967,54297.0,Ei(o)
129995,type1,210.07677999999999,5.045069,0.034201,14.265793441085927,-20.844631200000002,1,41.520666999999996,5004.0,Sb2t
256583,type1,181.76979,9.113311,0.034427,14.784206825893849,-20.3408813,1,39.736533,10450.0,Sb(r)
19073,type1,51.355674,-6.14387,0.034488,13.614055259665225,-21.514974600000002,0,41.37811012405263,,
417459,type1,328.8017700000001,0.9851409999999999,0.035011,15.3096624794455,-19.8528862,1,39.621517,25546.0,Ei
391135,type1,252.85166,24.522616,0.035181,16.383311099068056,-18.790027600000002,1,39.645833,114406.0,Ei
111813,type1,141.30355,52.286206,0.035264,15.080182491773595,-20.098405800000002,1,41.607933,20147.0,Er(o)
312015,type1,196.90702,43.521587,0.035371,15.312603973309901,-19.872734100000002,0,39.980632891145966,25996.0,Er
438632,type1,149.98271,13.043827,0.035463,13.888156709878647,-21.302969,1,40.582948,3893.0,Sb?t
526311,type1,354.6546,-0.469552,0.035554,16.094579240738682,-19.1022568,0,40.59523247860432,81895.0,Sc?t
307605,type1,165.25742,11.046922,0.035573,15.033048507640741,-20.164978,0,40.975708700378014,17583.0,Ei
291107,type1,161.16317,38.759552,0.035626,14.012039607281926,-21.1893044,0,40.60703573015242,3338.0,SBc4m
407163,type1,212.42373999999998,37.484734,0.035705,16.200758231228956,-19.0055218,1,39.61901,88594.0,Ei
116015,type1,226.48565,3.7073080000000003,0.035882,13.571663151265776,-21.6456375,0,41.673417801293404,1900.0,Sb2t
525880,type1,56.449928,-0.007117,0.035929,15.42400691878927,-19.7962112,1,40.504585,30461.0,Er
379480,type1,218.71857000000003,48.661878,0.036489,14.399450230874136,-20.8552456,1,40.958376,7593.0,SBb2m(r)
153028,type1,226.2976,-2.141952,0.037129,15.05598099841484,-20.237491600000002,1,39.363887,15862.0,Sb(r)
34825,type1,136.15396,55.600761,0.037142,15.803124579584193,-19.4911289,1,40.784199,52867.0,Ei(m)
297248,type1,237.0615,45.007702,0.037268,16.586880543600994,-18.7149277,0,39.937220607436686,130643.0,Sb2l
244320,type1,248.45362999999998,35.888477,0.037511,14.996138692621784,-20.320169399999997,1,40.343021,14731.0,SBb
154741,type1,228.43049,4.362133999999998,0.037765,15.066155675437212,-20.265211100000002,0,39.71904576667808,16289.0,Sb?t
249743,type1,244.9638,40.979787,0.037857999999999996,14.955767412689278,-20.381088300000002,0,40.55124127531893,13740.0,Sc?t
308006,type1,167.82484,11.554388000000001,0.038069,14.052860442048061,-21.296400100000003,1,39.856202,4160.0,Ei(i)
403178,type1,248.72362,23.211848,0.038606,14.60288443285419,-20.777647,1,40.74871,8255.0,Sb(r)
118919,type1,224.75565,61.231554,0.038767,14.652353744391966,-20.7374706,1,40.262427,10171.0,SBb2m
75695,type1,62.37146600000001,-4.484066,0.038801,16.033065014686457,-19.358717000000002,1,40.57321,,
89728,type1,11.830816,14.703501000000001,0.039155,14.127989444943669,-21.2840767,1,40.741324,,
323460,type1,140.31485,10.294746,0.039262,14.474941985924596,-20.9432201,1,40.403763,8007.0,Sa2t
38881,type1,143.96497,61.353203,0.039330000000000004,14.271663840963793,-21.1503639,1,40.00530900000001,6164.0,Sb(i)
87706,type1,129.95687,48.783747999999996,0.039351,15.081532031136419,-20.341688199999997,1,40.985786,18837.0,Sc1t
58004,type1,165.13548,2.116069,0.03946,14.116251386063038,-21.313148499999997,0,39.94825760350874,3868.0,SBb2t
45673,type1,173.48307,67.018642,0.039719,14.73145855097177,-20.7125587,1,39.544105,9587.0,Sb(r)
287737,type1,164.63888,46.268011,0.039899000000000004,14.220557089970612,-21.2335644,1,40.768146,4481.0,SBb2m
109850,type1,123.21864,38.639965999999994,0.040241000000000006,16.226118106531544,-19.2470798,1,40.285777,80423.0,SBb(r)
252375,type1,126.20811,29.612269,0.040449,16.860178830267266,-18.6245441,1,39.740387,223944.0,Sb2t
300206,type1,205.54213000000001,56.702854,0.040575,16.17206772140657,-19.3196087,1,40.603168,77906.0,Er
69475,type1,23.510558,-9.774157,0.040811,14.417642281943795,-21.0870018,1,39.948355,,
414327,type1,50.649406,-1.05215,0.040889,15.34747406809431,-20.161439899999998,1,40.290063,28090.0,Sa2m(o)
119507,type1,242.98465,52.188021,0.040981000000000004,15.500487571759159,-20.0134525,1,40.552074,34314.0,Ei
211536,type1,148.65513,6.622091,0.041042,14.567296349560056,-20.9499702,1,40.123404,8749.0,SBb2m(r)
416687,type1,324.42269,0.888056,0.041052,15.003210614951039,-20.5146008,1,39.813622,14931.0,SBb2m
407927,type1,242.40177999999997,25.74991,0.041085,16.124934255255667,-19.394674300000002,0,40.73434141805095,77299.0,Ei
238524,type1,241.73349,37.321613,0.041087,15.555213227721431,-19.9645042,1,39.864385,32752.0,Sc3t
112225,type1,122.00729,38.326482,0.041152,16.013094479767098,-19.5101585,1,40.445799,71137.0,Sb2l(m)
27721,type1,123.8203,46.075269,0.041184,14.190305264546714,-21.3346863,1,40.976494,5086.0,SBc2m
265269,type1,121.6242,24.332134,0.041411,15.705944365885902,-19.8313427,1,39.451413,46975.0,Sb2m
38081,type1,154.80239,63.967420999999995,0.041422,14.319171316797359,-21.2187099,0,40.95165064973555,6301.0,SBb
64553,type1,229.03058,3.801313,0.041643,15.840141554391366,-19.7096443,1,40.136412,48187.0,Sb
270997,type1,149.60406,10.567354,0.041701,16.583869571787428,-18.969030399999998,1,39.867658,146640.0,Ser
81598,type1,10.65359,-10.822742,0.041905,15.403674919970978,-20.1601448,1,41.182026,,
308004,type1,167.69151000000005,11.611546,0.042131,14.492931111126547,-21.0829258,1,40.456841,7009.0,SBb2l
84141,type1,316.8413,11.066417999999999,0.042263,16.421429980034357,-19.1614285,1,40.059641,,
35297,type1,239.8588,52.209801,0.04244,15.59207636228895,-20.000137300000002,1,39.973383,38348.0,Ei
398321,type1,239.10793999999999,9.055176,0.042569,14.287030587591806,-21.311977399999996,1,40.646101,5833.0,SBb2m
426992,type1,31.566634999999998,-0.291443,0.042634,13.504689407450366,-22.0977345,1,41.067467,1621.0,Sb(i)
237789,type1,221.62491,50.025165,0.042716000000000004,15.139261609622656,-20.467464399999997,1,39.419188,19988.0,Sb2m
105667,type1,168.99695,4.665328,0.042795,15.375002334588759,-20.2358608,1,39.420843,27119.0,Ser
138656,type1,217.07495,57.171803000000004,0.042883,14.523814749541053,-21.091648100000004,1,41.422683,7229.0,Sb3t
188863,type1,157.17492,49.07186,0.042935,14.536530553970616,-21.081646,1,40.653768,8449.0,SBb2m
282279,type1,158.66082,39.641193,0.043081,14.980488366375846,-20.645290399999997,0,40.95680970950389,16998.0,SBc2m
317925,type1,183.59656,43.778064,0.043138,17.084466561802714,-18.544273399999998,1,39.58799400000001,,
139414,type1,240.21422,46.48142,0.043304,16.208821989732044,-19.428520199999998,1,39.221435,76198.0,Sb(r)
34685,type1,127.30282,50.114544,0.043358999999999995,17.092713261913712,-18.547472,0,40.852572334960925,,
250124,type1,241.18752999999998,44.721353,0.04336,15.3434878217031,-20.2967491,1,40.272593,24123.0,Sb2m
248827,type1,241.2715,45.443013,0.043399,14.475241351340609,-21.167009399999998,1,39.953398,6883.0,Sb2t
215880,type1,166.72692,6.203624,0.043463999999999996,16.07313353104511,-19.5724697,1,39.764739,72841.0,Er
408477,type1,247.9983,24.627851999999997,0.043474,16.91752666488146,-18.728591899999998,1,40.644945,222411.0,Er
14370,type1,223.7026,0.641333,0.043485,15.144375499136913,-20.5023098,0,41.4351717551616,20433.0,Sb(r)
225597,type1,173.2053,10.296445,0.043669,14.961576029501135,-20.6945686,1,40.748956,15361.0,Sb2m
217612,type1,156.01083,6.495525,0.044014,15.50587880902508,-20.1678982,0,40.42600849221526,30548.0,Sc?t
27482,type1,137.75972,55.006381999999995,0.044344999999999996,16.740628479564464,-18.949939699999998,1,39.722725,178311.0,Sc
147865,type1,220.21919,-2.585081,0.044348,15.642507708284215,-20.0482121,1,40.212786,37591.0,Sc?t
247183,type1,241.49218,44.055427,0.044438,15.065276345701154,-20.629987699999997,0,40.45460367713236,17724.0,SBb
251371,type1,46.074085,0.474268,0.044501,15.023881099062152,-20.6745586,0,40.495873791638495,19749.0,Sb3m
43966,type1,130.40782,54.918507,0.044619,15.121867923719378,-20.582508100000002,1,40.538248,20188.0,Sb2l
334664,type1,170.67809,41.732079999999996,0.044660000000000005,17.781449178232062,-17.9249859,0,39.64907175016735,,
177418,type1,156.38035,51.676353999999996,0.044884,15.465653353603175,-20.251998899999997,1,40.77355900000001,33948.0,Er
254088,type1,126.58673999999999,5.957732,0.044945,15.507734418689369,-20.212963100000003,1,40.104777,34264.0,Sb(d)
404700,type1,218.96797,34.229308,0.044968,17.50813389219087,-18.2137108,0,39.675236,,
386126,type1,240.47506,31.892042,0.044968,14.885357892190864,-20.836486800000007,1,40.565236,11776.0,SBb2m
131668,type1,242.71587999999997,48.910902,0.04506,15.511833799197804,-20.214593899999997,1,41.417069,35112.0,Er
202184,type1,138.23518,38.093914,0.045348,15.872584425664195,-19.8681316,1,40.692784,56671.0,Er
79649,type1,2.023437,14.839835999999998,0.04542,15.201868249057885,-20.5424061,1,40.494208,,
77104,type1,311.93856,-5.421022,0.045648,15.461208178491047,-20.2942982,1,40.108701,,
80641,type1,351.84151,15.410362,0.045717,14.142273819093948,-21.616621,1,41.140056,,
245487,type1,226.9375,51.452851,0.045758,14.394494691362533,-21.366411199999998,1,41.22086,6729.0,Sc2m
43998,type1,137.75554,57.213017,0.045821,16.096504571655526,-19.667488100000003,1,40.402095,76123.0,Sc
97442,type1,128.009,46.240482,0.045906,15.402796357521767,-20.365354500000002,1,40.353758,29304.0,SBa(r)
269917,type1,156.38368,10.417802,0.046023,16.47484728023534,-19.299015,0,40.71604320583484,123206.0,SBb
254739,type1,120.97079,26.523155,0.046319,15.639767649939985,-20.148481399999998,0,39.931797877306145,38377.0,Sc?t
212657,type1,162.04041,56.916497,0.046329,16.240557731006337,-19.5481758,0,39.50199162766346,91380.0,Ei(o)
424769,type1,14.69785,-1.097161,0.046538,15.925175046131876,-19.873661,0,40.93603233718774,60609.0,Sb
152404,type1,247.53082999999998,-0.193449,0.046676,15.462112121333892,-20.3433704,1,40.768691,,
308483,type1,168.15596000000005,12.124856,0.046741000000000005,15.236030009807054,-20.5725765,0,40.2299403741139,22927.0,Sb?m
36704,type1,188.15621000000002,66.41453299999999,0.04679,15.567951033443258,-20.2430077,0,40.730881186851775,36376.0,Ei(o)
84373,type1,346.18116000000015,-8.685727,0.04686,13.671795913595405,-22.142519,1,42.05222400000001,,
41946,type1,119.55554,44.018962,0.046891,16.284480969410197,-19.5313187,0,39.98281802170728,89604.0,Sb+m(m)
252102,type1,147.16009,40.512147,0.046951,14.981321789124518,-20.8373489,1,40.713966,16439.0,Sc?t
21936,type1,194.32846999999998,-1.32245,0.047006,15.896139834507082,-19.9251595,1,39.545018,50861.0,Sb(r)
23394,type1,192.67685,-2.825401,0.047057999999999996,15.031282358742043,-20.792499499999998,1,40.646011,15193.0,Sc2t
112146,type1,145.86975,52.803211,0.047143,15.60344411097556,-20.22439,1,40.417632,34819.0,Sb
213086,type1,150.31627,54.715143999999995,0.047325,15.763366835702607,-20.0731201,0,39.94109282597157,41612.0,Sb(r)
138302,type1,249.12363,41.039552,0.047343,15.888618156236484,-19.9487228,1,39.451434000000006,49627.0,Er
296239,type1,218.29395,52.975145,0.047443,16.89739099189365,-18.9446888,0,40.043330008066675,190886.0,Sc
263185,type1,160.86031,11.090075,0.047580000000000004,16.366113405851408,-19.4824429,0,41.57592083834287,,
88405,type1,176.1378,61.533522999999995,0.047693,14.566216462716847,-21.2876682,1,41.018052,9218.0,SBb3m
254250,type1,143.70758999999995,8.314394,0.047773,15.984266959885169,-19.8733826,1,39.99955799999999,65957.0,Sb2m
99677,type1,220.70709,61.193812,0.047858,17.379047675549714,-18.4825954,0,38.77115525174244,,
70754,type1,6.943303,-10.262982000000001,0.047885000000000004,14.869250165961105,-20.993660000000002,1,40.111662,,
51684,type1,191.64687,2.369098,0.048178,15.667837704625216,-20.2087784,1,41.087145,46255.0,Er
385597,type1,238.57262999999998,32.643840000000004,0.048313,15.234269975069303,-20.648634,1,41.24966,23533.0,Er
418065,type1,112.77861000000001,39.445747,0.048466,15.494995886690536,-20.3950138,1,40.442502000000026,29865.0,SBc2m
93612,type1,171.36049,2.344183,0.04863,15.884412881011407,-20.0131893,0,40.37553890795701,57469.0,Ei
129738,type1,198.29221,5.328379,0.048692,16.715123256273383,-19.1853428,0,40.40668468180142,176745.0,SBc2l
183357,type1,172.42815,55.986844999999995,0.04871,16.067266642464393,-19.8340302,1,40.407017,65802.0,SBb
27007,type1,139.80495,55.465281999999995,0.048986,16.314949870915562,-19.5990486,0,42.012097752223625,92258.0,Ei
86511,type1,127.17806000000002,45.742576,0.049014999999999996,15.801494636759966,-20.1138344,1,40.48263,51958.0,Ei
305199,type1,254.00669,21.211431,0.049105,16.286993930787272,-19.6324596,1,41.09428,92555.0,Sa(m)
292699,type1,148.27838,36.841132,0.049137,16.17254335388702,-19.748374899999998,1,39.324865,82617.0,Sc
112354,type1,153.66484,-0.83091,0.049154,13.96992711242684,-21.951768899999998,1,40.575177,2941.0,Sb?t
320594,type1,166.23345,43.569226,0.049288,16.207057178602177,-19.720760300000002,1,40.607625,89372.0,Er(o)
32848,type1,140.8055,56.939528,0.049386,15.45562247957632,-20.4766617,1,39.579412,31177.0,Ei
152021,type1,251.33594,42.75777100000001,0.049401,15.701111700982699,-20.231855399999997,1,39.719685,45736.0,Sb(r)
178964,type1,184.99473999999998,56.148616000000004,0.049481,16.418139061670395,-19.5184669,1,39.711141,106251.0,Sc
285164,type1,173.26847,56.174668999999994,0.049682,17.02823162919534,-18.917491899999998,0,39.81478758731289,,
263428,type1,143.36614,9.533356,0.049694999999999996,15.647357992646914,-20.298954000000002,1,40.025023,43384.0,Sc
251839,type1,128.08348,30.455399,0.049792,16.482074037544287,-19.4686241,1,40.49677700000001,111572.0,Ei
38601,type1,119.18215,44.856709,0.049802,15.390484747087,-20.5606651,0,40.37695770424798,25956.0,SBb2m
18933,type1,54.99113000000001,-6.204198,0.049822000000000005,15.018651902875586,-20.9334011,1,39.507319,,
282383,type1,147.1656,36.613667,0.049886,15.337449945216784,-20.6174908,1,40.128474,23701.0,Sb?m
194584,type1,138.83532,41.321884000000004,0.049894,16.054317660870982,-19.900983800000002,1,39.568619,72405.0,Sb(r)
177184,type1,180.64334,54.750195,0.049899,16.86526927973094,-19.0902576,0,39.78870915148268,210812.0,Er
212820,type1,151.29381999999995,54.548756999999995,0.049929,16.869465133998073,-19.0874138,0,39.89924986397247,183664.0,Ei
445137,type1,209.96636,36.739916,0.050018,17.065024707262502,-18.8958607,1,40.380852,,
102135,type1,130.44177,3.4069199999999995,0.050167,15.519598456000715,-20.447979,1,39.863529,33922.0,Er(o)
39471,type1,119.04722,45.484732,0.050283,15.09310867102252,-20.879665399999997,1,39.905608,16885.0,Sb3m
10827,type1,184.6113,-0.13056199999999998,0.050422,16.501652693090822,-19.4773331,1,40.828092,134202.0,Er
14598,type1,144.25437,1.0954979999999999,0.050541,15.415856792520307,-20.5684338,0,41.2902143639786,28473.0,SBb2m
2831,type1,184.83688999999998,-0.241522,0.050589,16.116029324116255,-19.870397600000004,1,40.461069,77597.0,Er
300586,type1,196.58266,45.873399,0.050697000000000006,15.445032409199454,-20.5461941,1,39.942989000000004,32207.0,SBb?t
285012,type1,177.90876,56.225530000000006,0.050854,16.689516072649614,-19.308670000000006,1,40.605773,150592.0,Sc?t
237029,type1,245.40874,35.271464,0.05086,15.783670830713346,-20.214780800000003,1,40.985879,50304.0,SBb2m
102690,type1,123.79083999999999,3.4649059999999996,0.051094,15.105945129843464,-20.9028397,1,40.390012,17090.0,Sb2m
13300,type1,157.39456,0.805307,0.051167000000000004,16.212615869093256,-19.7993832,1,39.431298,89377.0,Er
153138,type1,232.50757000000002,-2.070846,0.051188,16.00651229183948,-20.006410600000002,1,40.481667,69021.0,SBa
270405,type1,147.70953,9.876884,0.051257000000000004,15.913710430794088,-20.1022453,1,40.462881,52181.0,Ei
285844,type1,172.17083,57.83514,0.051267999999999994,14.45031876192698,-21.5661201,1,40.803074,7525.0,SBc2m
7754,type1,177.65911,-0.890724,0.051365999999999995,15.980322001543655,-20.040416699999998,1,40.134794,65619.0,SBb2m
387505,type1,249.55716,26.281791,0.051428999999999996,14.259782996931222,-21.763715700000002,1,40.575898,,
167191,type1,315.6106,0.117307,0.051636,16.825648490237032,-19.2068958,1,40.029516,178410.0,Sc2m(o)
68163,type1,323.57634,-6.7264610000000005,0.051666,17.327534435862606,-18.7063179,1,40.440039,,
417700,type1,118.18416,45.949273,0.051799,14.330085907707849,-21.70955660000001,1,40.75235500000001,6024.0,Er
345232,type1,181.6095,42.740579,0.052025999999999996,15.414873060921693,-20.6346188,1,40.456295,26342.0,SBb
415786,type1,322.21332,-1.070127,0.052051,14.509390550677235,-21.5411835,1,39.856728,6486.0,Sc3t
134950,type1,195.08318,61.655030000000004,0.052198,14.843788581349509,-21.213138600000004,1,40.899269,13402.0,SBb2m
77864,type1,322.47733,10.267746,0.052211,15.726999990214319,-20.330488199999998,1,40.719494,,
316978,type1,164.24387,44.281444,0.052375,16.516441060762986,-19.5481129,1,41.06232,135616.0,Er
25745,type1,133.97613,0.853043,0.052387,15.868401528433127,-20.196668600000002,1,40.752526,46508.0,Sb(r)
101344,type1,160.72059,4.244756,0.052457000000000004,16.19485643086407,-19.8732224,1,40.50373,87341.0,Er
73384,type1,30.007176,-8.927928999999997,0.05247,17.0545113626284,-19.0141258,1,40.13395300000001,,
76232,type1,323.43439,-8.271023,0.0525,15.321868710467696,-20.7480564,1,40.234468,,
210901,type1,158.04232,6.868173,0.052774,16.136354463083894,-19.945301100000002,1,40.069161,80161.0,Ei
194050,type1,130.58192,36.061567,0.052860000000000004,17.250751550945086,-18.8345737,0,39.660628460606254,,
317090,type1,175.02274,45.704603999999996,0.053215,16.751112177496267,-19.349300399999997,1,39.62666299999999,156895.0,Er
389841,type1,241.26028,33.09584,0.053266999999999995,15.993296582968535,-20.109317800000003,1,40.777544000000006,65854.0,Ei
30060,type1,257.41242,63.10966,0.053470000000000004,16.91306036374763,-19.1981297,1,40.580974,225415.0,Er
178819,type1,176.4383,55.799921,0.053489999999999996,15.44659365580683,-20.6654396,0,40.39131162441849,27239.0,SBc
210912,type1,158.30348,6.7436050000000005,0.053501,15.525140281641786,-20.587356600000003,1,40.091497,30569.0,Sc2m
33609,type1,123.33056,46.147156,0.053579999999999996,15.650842755451011,-20.464981100000006,1,40.722828,41411.0,Ei
292281,type1,152.2289,37.658328000000004,0.05362000000000002,15.204351992705915,-20.9131546,1,40.763501,22832.0,Er
147011,type1,211.68703,-1.3397809999999999,0.053689999999999995,16.6496823675524,-19.470766100000002,1,39.764678,160226.0,Sc?t
417166,type1,342.10266,0.155776,0.053709,15.765779537220904,-20.355466800000002,1,40.974997,52812.0,Sc
