galaxyid,kind,ra,dec,z,app_mag,petro_abs_mag,central,lum_oiii,gz2id,gz2class
285275,type2,180.78686000000002,56.640886,0.0933552,15.775624748087251,-21.6060314,1,39.845993714539134,47471.0,Ei
183920,type2,180.76497,56.916759,0.0192174,15.941312590682518,-17.8931484,1,39.876009427156035,65436.0,Ei
285072,type2,180.49289,56.363834,0.0609962,17.547342068720482,-18.861459699999997,0,39.6651850353898,,
299029,type2,179.61336,57.596399,0.017277900000000002,13.40905761856973,-20.1912079,1,38.50624061715597,5873.0,SBc2m
299524,type2,179.78208999999995,57.959768000000004,0.104478,16.50395866107249,-21.1383495,0,39.800282425117466,127252.0,Sb?t
185198,type2,181.0532,58.525147,0.102174,16.657683696538186,-20.9328632,1,40.153707494506996,154596.0,Sb?t(m)
184916,type2,180.47318,58.061221999999994,0.0988622,16.885721575369033,-20.6284561,1,40.74373447014678,209161.0,Sb
285931,type2,181.69087,58.404249,0.0913236,17.515521618525455,-19.8153667,1,39.66250444984671,,
121654,type2,181.76216000000002,58.82879499999999,0.031306,16.695622440083767,-18.218103399999997,0,39.659578906729394,33282.0,Sb1l(m)
184938,type2,181.72582,58.252706999999994,0.06438390000000001,15.871061927422561,-20.6603146,0,39.75457842264132,55235.0,Er
299563,type2,181.57823,57.992627,0.045544699999999994,14.700335340194409,-21.0500889,1,39.439687435496346,9716.0,Sb2m(o)
184267,type2,181.8029,57.433888,0.0626023,17.499141954584502,-18.9685669,1,39.80214622590693,,
285688,type2,181.73785,57.541837,0.0640878,16.945557753646504,-19.5753555,0,39.55116510998533,238131.0,Sb
285693,type2,181.88445,57.576682,0.0640709,16.38079595893412,-20.1395187,1,39.633479815556726,107981.0,Sc
184603,type2,182.54648,57.822256,0.0609303,15.611526502425079,-20.794826500000006,0,39.65707482005368,38408.0,Ei
285699,type2,182.58132,57.665023,0.08814989999999999,17.21949775180459,-20.029895800000002,1,40.62704931950302,,
184594,type2,182.25123,57.757652,0.0642166,16.435557948915164,-20.0899124,1,39.437330267268656,124569.0,Sb
285944,type2,182.61183,58.41093100000001,0.0622105,16.55048366189773,-19.902990300000006,1,39.642282409271886,120493.0,Sb
184944,type2,182.13825,58.212157999999995,0.10269500000000001,17.402537405482434,-20.19981,1,40.41902506794917,,
285936,type2,182.14476000000002,58.35720500000001,0.047162300000000004,17.376978623991945,-18.4517746,1,39.400155533025824,,
184278,type2,182.79456000000002,57.471973,0.047302699999999996,14.607336262438388,-21.2280922,1,39.15395091713493,8192.0,Sb?t
228095,type2,183.17446999999999,58.52060600000001,0.0611307,17.208709840418912,-19.2050819,1,40.51405827816031,,
184611,type2,183.34673999999998,57.82340600000001,0.173773,17.172924311280113,-21.6697311,1,40.3714631437891,,
299266,type2,213.40906,54.26426800000001,0.0421446,15.729298769422247,-19.8472805,1,38.97910290227977,45613.0,SBb
293653,type2,212.1946,53.274115,0.07852689999999997,16.06272497739618,-20.9213047,0,39.8185771164915,63156.0,Sc2m
