name,gz2class,smooth,completely_round,in_between,cigar_shaped,features_or_disks,edge_on,round_bulge_shape,boxy_bulge_shape,none_bulge_shape,bar,none_bulge_prominence,just_noticeable_bulge_prominence,obvious_bulge_prominence,dominant_bulge_prominence,spiral_structure,odd_feature,ring,lens_arc,disturbed,irregular,other,merge,dust,star
J155252.84+403848.2,SBc4t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J155252.84+403848.2,SBc4t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J095033.16+441851.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J095033.16+441851.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J095033.16+441851.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J095033.16+441851.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J095033.16+441851.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J080538.66+261005.5,SBc+t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J080538.66+261005.5,SBc+t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J080538.66+261005.5,SBc+t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J080538.66+261005.5,SBc+t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J080538.66+261005.5,SBc+t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J110233.29-001727.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J110233.29-001727.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J110233.29-001727.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J110233.29-001727.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J110233.29-001727.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J011059.31+002601.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J011059.31+002601.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J011059.31+002601.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J011059.31+002601.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J011059.31+002601.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J120114.35-034041.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J120114.35-034041.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J120114.35-034041.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J120114.35-034041.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J120114.35-034041.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J112536.17+542257.2,Ei(m),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,
J112536.17+542257.2,Ei(m),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,
J112536.17+542257.2,Ei(m),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,
J112536.17+542257.2,Ei(m),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,
J112536.17+542257.2,Ei(m),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,
J120257.82+045045.1,SBc2t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J120257.82+045045.1,SBc2t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J120257.82+045045.1,SBc2t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J120257.82+045045.1,SBc2t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J120257.82+045045.1,SBc2t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J111607.65+412353.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J111607.65+412353.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J111607.65+412353.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J111607.65+412353.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J111607.65+412353.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J114530.26+094344.8,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J114530.26+094344.8,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J114530.26+094344.8,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J114530.26+094344.8,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J114530.26+094344.8,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J132428.24+044629.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J132428.24+044629.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J132428.24+044629.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J132428.24+044629.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J132428.24+044629.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J082510.23+375919.8,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J082510.23+375919.8,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J082510.23+375919.8,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J082510.23+375919.8,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J082510.23+375919.8,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J093812.26+074340.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J093812.26+074340.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J093812.26+074340.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J093812.26+074340.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J093812.26+074340.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J133815.87+043233.3,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J133815.87+043233.3,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J133815.87+043233.3,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J133815.87+043233.3,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J133815.87+043233.3,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J100207.04+030327.7,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J100207.04+030327.7,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J100207.04+030327.7,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J100207.04+030327.7,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J100207.04+030327.7,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J121754.98+583935.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J121754.98+583935.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J121754.98+583935.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J121754.98+583935.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J121754.98+583935.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J080740.99+390015.3,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J080740.99+390015.3,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J080740.99+390015.3,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J080740.99+390015.3,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J080740.99+390015.3,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J122324.14+024044.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J122324.14+024044.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J122324.14+024044.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J122324.14+024044.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J122324.14+024044.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J130620.97+531823.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J130620.97+531823.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J130620.97+531823.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J130620.97+531823.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J130620.97+531823.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J134632.13+642325.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J134632.13+642325.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J134632.13+642325.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J134632.13+642325.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J134632.13+642325.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J115341.78+461242.3,SBb2m(r),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,
J115341.78+461242.3,SBb2m(r),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,
J115341.78+461242.3,SBb2m(r),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,
J115341.78+461242.3,SBb2m(r),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,
J115341.78+461242.3,SBb2m(r),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,
J140040.57-015518.3,Er(o),1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,
J140040.57-015518.3,Er(o),1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,
J140040.57-015518.3,Er(o),1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,
J140040.57-015518.3,Er(o),1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,
J140040.57-015518.3,Er(o),1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,
J092438.89+560747.0,Sc2l,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J092438.89+560747.0,Sc2l,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J092438.89+560747.0,Sc2l,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J092438.89+560747.0,Sc2l,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J092438.89+560747.0,Sc2l,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J164721.48+444209.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J164721.48+444209.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J164721.48+444209.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J164721.48+444209.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J164721.48+444209.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J112637.74+513423.0,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J112637.74+513423.0,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J112637.74+513423.0,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J112637.74+513423.0,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J112637.74+513423.0,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J080020.99+263648.7,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J080020.99+263648.7,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J080020.99+263648.7,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J080020.99+263648.7,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J080020.99+263648.7,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J133248.70+415218.6,Sc+m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J133248.70+415218.6,Sc+m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J133248.70+415218.6,Sc+m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J133248.70+415218.6,Sc+m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J133248.70+415218.6,Sc+m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J140718.29+125314.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J140718.29+125314.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J140718.29+125314.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J140718.29+125314.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J140718.29+125314.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J161630.68+354228.9,SBc?t(r),,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,
J161630.68+354228.9,SBc?t(r),,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,
J161630.68+354228.9,SBc?t(r),,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,
J161630.68+354228.9,SBc?t(r),,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,
J161630.68+354228.9,SBc?t(r),,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,
J111857.69+580323.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J111857.69+580323.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J111857.69+580323.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J111857.69+580323.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J111857.69+580323.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J143450.63+033842.6,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J143450.63+033842.6,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J143450.63+033842.6,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J143450.63+033842.6,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J143450.63+033842.6,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J171518.57+573931.6,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J171518.57+573931.6,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J171518.57+573931.6,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J171518.57+573931.6,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J171518.57+573931.6,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J162012.76+400906.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J162012.76+400906.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J162012.76+400906.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J162012.76+400906.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J162012.76+400906.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J114107.56-024910.9,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J114107.56-024910.9,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J114107.56-024910.9,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J114107.56-024910.9,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J114107.56-024910.9,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J173809.30+584253.7,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J173809.30+584253.7,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J173809.30+584253.7,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J173809.30+584253.7,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J173809.30+584253.7,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J111349.74+093510.7,SBb(d),,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,
J111349.74+093510.7,SBb(d),,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,
J111349.74+093510.7,SBb(d),,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,
J111349.74+093510.7,SBb(d),,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,
J111349.74+093510.7,SBb(d),,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,
J142704.55+355409.6,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J142704.55+355409.6,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J142704.55+355409.6,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J142704.55+355409.6,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J142704.55+355409.6,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J111254.48+093050.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J111254.48+093050.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J111254.48+093050.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J111254.48+093050.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J111254.48+093050.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J173159.22+595818.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J173159.22+595818.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J173159.22+595818.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J173159.22+595818.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J173159.22+595818.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J130615.17+585733.2,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J130615.17+585733.2,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J130615.17+585733.2,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J130615.17+585733.2,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J130615.17+585733.2,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J112408.65-010927.9,Sb2t(r),,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
J112408.65-010927.9,Sb2t(r),,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
J112408.65-010927.9,Sb2t(r),,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
J112408.65-010927.9,Sb2t(r),,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
J112408.65-010927.9,Sb2t(r),,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
J131305.81+012755.9,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J131305.81+012755.9,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J131305.81+012755.9,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J131305.81+012755.9,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J131305.81+012755.9,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J231815.67+001540.2,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J231815.67+001540.2,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J231815.67+001540.2,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J231815.67+001540.2,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J231815.67+001540.2,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J144331.27+492335.2,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J144331.27+492335.2,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J144331.27+492335.2,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J144331.27+492335.2,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J144331.27+492335.2,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J123651.18+453904.2,SBb4t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J123651.18+453904.2,SBb4t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J123651.18+453904.2,SBb4t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J123651.18+453904.2,SBb4t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J123651.18+453904.2,SBb4t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J121607.09+504930.1,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J121607.09+504930.1,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J121607.09+504930.1,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J121607.09+504930.1,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J121607.09+504930.1,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J030834.31+003303.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J030834.31+003303.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J030834.31+003303.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J030834.31+003303.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J030834.31+003303.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J155909.63+350147.5,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J155909.63+350147.5,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J155909.63+350147.5,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J155909.63+350147.5,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J155909.63+350147.5,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J074507.25+460420.7,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J074507.25+460420.7,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J074507.25+460420.7,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J074507.25+460420.7,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J074507.25+460420.7,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J232124.79-005908.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J232124.79-005908.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J232124.79-005908.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J232124.79-005908.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J232124.79-005908.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J110016.03+461615.2,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J110016.03+461615.2,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J110016.03+461615.2,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J110016.03+461615.2,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J110016.03+461615.2,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J230920.26+004523.5,SBb3m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J230920.26+004523.5,SBb3m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J230920.26+004523.5,SBb3m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J230920.26+004523.5,SBb3m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J230920.26+004523.5,SBb3m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J161927.81+395832.3,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J161927.81+395832.3,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J161927.81+395832.3,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
