name,z,flux,luminous
J131955.02+410522.0,0.0469274,-14.279164000000002,40.434351
J120443.45-033304.9,0.046967400000000006,-13.693941,41.020339
J130549.53-033825.3,0.0469843,-14.312504999999998,40.402098
J083714.91+044145.2,0.0470651,-14.079269,40.636877
J155329.28+525132.1,0.04707,-14.262162,40.454078
J111118.74+102020.2,0.0471251,-14.382701999999998,40.334589
J165744.13+192207.2,0.0471722,-14.373144,40.345044
J210224.28+101028.9,0.0473046,-13.946604,40.774102
J105408.24+002139.7,0.0477381,-14.318904000000002,40.409997
J130705.02+024337.2,0.0477603,-14.795531,39.933788
J110244.81+620704.4,0.0479517,-14.601544,40.131369
J155126.42+531000.6,0.0480605,-15.315178,39.419772
J083614.89+521209.1,0.0480742,-13.8243,40.910906
J150341.45+352854.5,0.0484158,-14.276569,40.465001
J114721.61+522658.5,0.0485723,-13.331814,41.412658
J085944.13+295408.4,0.0486053,-14.484288,40.260794
J112426.14-002537.5,0.0486735,-13.721781,41.024562
J122727.62+031807.7,0.048860900000000006,-14.740312,40.009486
J101632.58+013202.2,0.0490315,-14.297032000000002,40.4559
J163938.24+465757.1,0.0491037,-15.538435,39.21582100000001
J144308.20+611914.4,0.0492164,-14.26142,40.494898
J145750.61+535711.4,0.0492936,-14.726354,40.031373
J111634.53+584632.3,0.049369800000000005,-15.310804,39.448313
J002837.83-095953.7,0.0496114,-13.632039,41.131469
J204907.49+010838.6,0.0497434,-13.909789000000002,40.85611
J212928.98-001310.6,0.0498722,-15.257855,39.510371
J110134.20+013509.9,0.049877,-14.801689,39.966623
J093311.89+341518.6,0.0502382,-15.353761,39.421045
J152026.08+011132.4,0.0503474,-14.829010999999998,39.947749
J151945.25+005245.4,0.0503617,-14.709843,40.067172
J093503.25+341703.4,0.050396,-13.846469,40.931159
J010239.14-005243.5,0.050521,-14.910975,39.868883
J142410.99-004044.1,0.0505722,-14.87408,39.90669000000001
J120722.70+625710.7,0.0510876,-14.682175,40.107724
J155900.65+275907.4,0.0510971,-14.375372,40.414695
J091256.09+465201.5,0.0512755,-14.725218,40.067988
J082942.43+062317.8,0.051567,-14.673189,40.125122
J122625.17+554942.1,0.051834500000000006,-14.396037,40.406935
J150317.26+012312.1,0.0520549,-15.262063,39.544732
J105208.20+060915.2,0.05210880000000001,-13.134741,41.672987
J011336.74-103445.7,0.05218480000000001,-13.944545000000002,40.864496
J125931.42+612632.9,0.0523038,-14.228798,40.582296
J083902.96+470756.3,0.0523625,-13.705402,41.106703
J095434.83+501433.3,0.0524957,-14.111749,40.702645
J152500.85+025449.0,0.052728,-15.367929,39.450445
J125950.27+620409.9,0.0528879,-14.326019,40.495085
J141259.24+005516.3,0.052917999999999986,-13.657619,41.163998
J115234.53+485952.8,0.053287699999999986,-14.589724,40.23817
J124826.71+451848.8,0.0534902,-14.257025,40.57429000000001
J212537.90-071938.5,0.05353,-14.205132,40.626854
J221203.51-073444.2,0.053652,-14.49703,40.337009
J032541.69-001117.2,0.053703,-14.441418,40.393478
J225200.50+002149.4,0.053857,-14.133757999999998,40.703721
J090005.05+000446.7,0.0538641,-14.764382,40.073216
J111700.32+544618.1,0.0538954,-15.146279000000002,39.691843
J215648.47+004110.7,0.0539303,-14.065595000000002,40.773111
J111716.61+545354.5,0.05409590000000001,-14.46266,40.378812
J085246.95+425005.7,0.0542381,-13.427444,41.416397
J083359.97+452332.1,0.054250900000000005,-14.521706,40.322348
J103855.95+392157.6,0.054585,-14.015602,40.833992
J141624.68+043801.8,0.0548601,-14.23713,40.617002
J165121.88+215526.2,0.0548615,-13.790454,41.063701
J125716.85+443625.7,0.0549562,-13.993286,40.862426
J223447.40-095254.5,0.0549564,-14.860792000000002,39.994923
J015050.84-002247.3,0.054976800000000006,-14.677323,40.178727
J002903.06-110348.3,0.0551006,-13.822418,41.035663
J112820.63+510412.5,0.055182,-14.757591,40.101822
J002031.77-104524.8,0.055220500000000006,-14.610156,40.249887
J152659.44+355837.1,0.0552359,-14.391982999999998,40.468312
J155214.27+481029.7,0.0552361,-14.064702,40.795596
J094442.24+482916.7,0.05530319999999999,-13.530269,41.331125
J014921.30+134851.8,0.0558383,-14.582553,40.287537
J005059.24-003129.2,0.0560591,-14.876704,39.996951
J222223.79-082609.8,0.056091599999999985,-14.843269,40.03091
J165622.27+183226.1,0.0562082,-14.377984,40.498071
J090759.43+031033.8,0.056384,-14.302263,40.576613
J092852.84+002146.6,0.0563893,-14.757267,40.121694
J113840.63+494036.3,0.0569492,-14.353103,40.534787
J090850.68+552244.8,0.0570578,-13.998117,40.891495
J072512.59+392645.8,0.0570852,-14.885044,40.00500200000001
J161119.30+385922.8,0.0571564,-13.976938,40.914234
J163557.98+314856.7,0.0572533,-14.80702,40.085684
J111501.23+621444.6,0.05733290000000001,-15.316178,39.577782
J161354.27-003654.2,0.0573836,-14.274569,40.62019
J095526.08+034609.7,0.0574677,-14.177881,40.71820200000001
J161532.05+314933.7,0.0574711,-15.190139000000002,39.705998
J154713.14+392560.0,0.05757130000000001,-13.787015,41.110697
J090547.34+364643.2,0.057819,-14.132409,40.769185
J113040.21+503704.6,0.0579898,-13.823904999999998,41.080357
J153607.02-020642.4,0.0581414,-13.891785,41.014838
J120643.89+504625.8,0.05819940000000001,-15.18667,39.720855
J151644.02+574319.3,0.05890230000000001,-13.745835,41.172552
J133927.11+410610.3,0.0590431,-15.020409,39.900139
J080535.00+240950.4,0.0597089,-13.544495,41.386204
J164724.88+445944.1,0.0598509,-15.166181,39.766668
J120923.64+620956.0,0.059874,-14.306313,40.626886
J084336.09+343113.0,0.05993480000000001,-15.0787,39.855418
J225306.46-082519.3,0.06008690000000001,-13.728724,41.207689
J085817.54+373346.4,0.0602268,-14.137059,40.80146
J143740.60+593446.9,0.0602952,-15.103616,39.835931
J103829.54+033200.5,0.0603901,-14.621163,40.319809
J231143.74-001529.1,0.0604618,-14.204675,40.737372
J153502.05+421804.0,0.0607106,-14.342051,40.603716
J160523.96-002001.0,0.06079220000000001,-14.894996,40.051988
J101646.28+093807.8,0.0608241,-15.516011,39.431448
J131626.33+575013.3,0.0608649,-15.311925,39.636142
J090112.86+082458.1,0.06097130000000001,-14.861149,40.0885
J093024.84+343057.3,0.0610918,-14.174735,40.776704
J140218.09+130612.7,0.0611068,-15.299695000000002,39.651966
J114508.19+424419.8,0.06110830000000001,-15.283638,39.668045
J162017.90+290044.6,0.061158400000000016,-14.23462,40.717806
J095528.88+383827.1,0.061229999999999986,-14.342979,40.610507
J151930.71+575348.7,0.061445800000000016,-14.154563,40.802112
J020925.08+002357.8,0.0615987,-14.535692,40.423236
J093334.24+033230.3,0.0616269,-14.792916,40.166427
J115824.95+105215.6,0.061691099999999985,-13.968932999999998,40.991354
J094406.94+080005.2,0.0617177,-14.627138,40.333539
J162525.65+420428.3,0.06174850000000001,-13.928313,41.032817
J075629.70+325743.1,0.0617997,-14.404618,40.557263
J094045.91+061149.1,0.0619203,-14.317726,40.645923
J095900.05+064512.5,0.0619523,-14.449137,40.51498
J165432.13+302600.1,0.0621234,-14.371742,40.594876
J125645.02+001117.5,0.062193,-14.801532,40.166101
J163900.97+204733.9,0.0623366,-14.891303,40.078422
J074925.03+301057.8,0.0623908,-15.144469,39.826044
J103346.30+471804.0,0.0623913,-14.760095000000002,40.210425
J092122.86+332603.5,0.0624178,-14.819988,40.150917
J165055.81+205221.3,0.0624799,-15.062915,39.908892
J100904.91+403643.5,0.0624916,-13.920853,41.051124
J171122.67+291834.7,0.06257069999999999,-14.869531,40.103593
J160633.74+333308.0,0.0627851,-14.874941,40.101286
J124826.91+455215.3,0.0629029,-14.632865,40.345063
J131020.79+003104.5,0.0629112,-15.144525,39.833522
J110957.14+020138.6,0.0629268,-13.774492,41.20378
J233412.87+142900.8,0.0629519,-14.087914,40.89072
J171204.07+301420.1,0.0630714,-14.916873999999998,40.063481
J122521.83+455518.5,0.0631816,-14.823432999999998,40.158506
J095729.19+123253.6,0.0633918,-14.432586,40.552367
J123358.58+552020.1,0.0633932,-14.369216,40.615757
J134231.21+443533.0,0.0634107,-14.770345,40.21487800000001
J134038.07+574904.7,0.063432,-14.259158,40.72637
J093154.71+421228.1,0.0635243,-15.142184,39.844664
J145331.22+044449.1,0.0635384,-15.197962,39.789087
J091046.44+332239.0,0.0636404,-15.059412,39.929093
J164312.84+323313.6,0.0636429,-14.193823000000002,40.794717
J130729.73+124355.3,0.06364650000000001,-14.403792,40.5848
J143208.82+495022.6,0.0636999,-14.335506,40.653847
J083814.87+525924.2,0.0637364,-14.65211,40.337763
J112737.56+080503.5,0.063978,-14.351071,40.642236
J075152.36+371201.0,0.0639801,-14.62655,40.366787
J101344.93+393123.8,0.064001,-15.463803,39.529831
J121526.28+124743.8,0.0640477,-14.248129,40.746167
J123711.62+090205.8,0.0640767,-14.641769,40.352938
J153924.57+032453.7,0.0641835,-14.452623999999998,40.543595
J141131.88+592134.0,0.0642635,-14.289512,40.707838
J144107.02+571333.7,0.06427759999999999,-14.963814,40.033735
J143631.43+500258.0,0.0643055,-14.178275,40.819668
J124635.90+574937.4,0.0643556,-15.066010999999998,39.932639
J083656.78+344413.4,0.0645514,-14.526854,40.474555
J145007.49+560934.4,0.0645727,-14.42616,40.575548
J120527.87+124210.4,0.0646699,-14.683487,40.319587
J135257.15+023335.5,0.06490309999999999,-15.048917,39.957427
J150501.56+371311.7,0.06513250000000001,-13.969865,41.039684
J170205.60+314750.7,0.0652094,-14.307673,40.702948
J152615.25+384121.1,0.0652913,-14.253002,40.75875900000001
J103158.37+101412.8,0.0653359,-14.227965,40.784417
J080115.52+241913.9,0.0656538,-15.260978,39.755814
J103501.90+012503.8,0.0656598,-14.83965,40.177225
J145425.97-011117.9,0.0656898,-14.520945,40.496345
J040906.89-043050.3,0.06578919999999999,-14.111127,40.907537
J080050.66+244654.1,0.06580880000000001,-13.965525,41.05341
J074226.01+225019.4,0.0659313,-14.22216,40.798465
J075744.23+400119.9,0.06593450000000001,-15.114672,39.905997
J134428.55+613223.0,0.0659426,-14.524398,40.496383
J131049.65+653852.6,0.06607710000000001,-14.14165,40.880983
J022050.00-092939.9,0.0662133,-14.193793,40.830712
J153247.70+455725.3,0.0663286,-14.4658,40.560287
J115052.70+530360.0,0.06657919999999999,-14.938864,40.090651
J125346.41+535745.3,0.06684810000000001,-14.214408,40.818772
J215418.70+002119.5,0.0669229,-14.122626,40.911571
J154031.20+563925.7,0.0669937,-15.220161,39.814998
J100440.00+424537.1,0.0670076,-14.495235999999998,40.540112
J102911.38+064304.2,0.0671744,-14.447574,40.590035
J153803.71+570618.8,0.0671926,-14.620173,40.417682
J130053.04+022312.3,0.0672186,-14.87107,40.167137
J040218.49-061912.9,0.06742739999999997,-14.853247,40.187782
J113001.97+563250.6,0.0674338,-14.967842,40.073273
J133654.75+544653.8,0.0674796,-15.268359,39.773374
J113227.32+572850.0,0.06759630000000001,-15.007047,40.036258
J094302.34-004850.0,0.0676153,-14.029262,41.014298
J112435.22-031850.0,0.067635,-14.894296,40.149529
J075652.81+291942.3,0.06765560000000001,-13.992973,41.05113
J153327.40-012754.0,0.06772689999999999,-14.281622,40.763439
J105839.04+531156.1,0.0677502,-14.181549,40.863825
J081621.83+344132.4,0.06790039999999999,-14.151812,40.895577
J133801.74+522532.8,0.0679197,-15.486039000000002,39.561609
J152312.14+524001.0,0.0679249,-14.465919,40.581798
J105300.04+020815.9,0.06792739999999999,-14.710176,40.337575
J124625.85-014745.5,0.0682721,-14.241517000000002,40.81084
J083540.65+463920.1,0.06828789999999997,-15.131868,39.9207
J153702.55+493201.0,0.0685209,-14.078974,40.976695
J234112.11+135557.3,0.06852910000000001,-15.388782999999998,39.666995
J141215.67+455424.5,0.06868819999999999,-14.63849,40.419399
J231532.85-102525.2,0.06878580000000001,-15.497702,39.561479
J100541.43+010530.1,0.0688396,-14.339046,40.720847
J114752.92+090030.6,0.0689045,-14.118502,40.942249
J102016.21+524757.0,0.06891169999999999,-14.112703,40.948143
J112133.54-000147.3,0.0689639,-14.709442,40.352094
J112230.25+431504.9,0.0689823,-15.246274,39.815505
J151343.55+585124.8,0.0692377,-15.028447,40.036697
J142226.15+351821.3,0.06927710000000001,-15.122828,39.94283400000001
J152407.89+311057.0,0.0693421,-14.3402,40.726316
J103240.93+065425.9,0.0693707,-15.503879,39.563013
J145019.04+015205.3,0.0693788,-13.829555,41.237443
J093752.53+584409.8,0.0694013,-14.307386,40.759908
J112255.74+553805.2,0.0694379,-14.532129,40.535645
J124929.24+134528.9,0.0695748,-15.149035,39.920533
J110852.62+510225.8,0.06961360000000001,-14.183891,40.886185
J135656.74+535158.9,0.0696958,-15.072735,39.998416
J113427.19+540501.1,0.06972300000000001,-14.354941,40.716565
J102056.86+632633.2,0.0699816,-15.466829,39.60805
J145139.11-023114.1,0.0700112,-14.787876999999998,40.287387
J092618.38+002821.3,0.0701436,-14.206253,40.870733
J125858.80+502222.0,0.0701755,-15.013621,40.063779
J211057.53-011202.9,0.07018510000000001,-15.000336,40.077189
J130648.89+604412.9,0.07021010000000001,-13.90171,41.176139
J154010.14+484222.0,0.07023070000000001,-14.077604,41.000513
J084943.59+010041.0,0.0702321,-15.653298,39.424837
J133941.08+583307.8,0.07025039999999999,-15.293132,39.78524
J131945.31+603043.1,0.07025089999999999,-15.135784,39.942595
J231029.73+001622.9,0.07031710000000001,-14.955696,40.123541
J132750.92-022418.1,0.07037769999999999,-14.004166,41.075856
J075830.21+460950.6,0.0705074,-15.034235,40.047465
J164746.17+244127.2,0.0705513,-14.764852,40.317416
J140410.15+462040.6,0.0706066,-14.227633,40.855349
J095858.87+452935.3,0.07072569999999999,-14.611315,40.47320300000001
J101732.41+011733.3,0.0708096,-14.265726,40.819873
J171336.87+635918.9,0.0708418,-14.565964,40.520049
J091202.65+013856.9,0.0708922,-15.412398,39.674263
J014830.96+143256.1,0.07098560000000001,-15.275404,39.812458
J083722.38+333954.9,0.0710552,-14.729309,40.35944600000001
J155303.46+090632.3,0.07107639999999997,-14.464726,40.624301
J103713.68+583417.2,0.07111369999999999,-15.532796,39.55671
J151102.32+395856.7,0.07114329999999999,-14.783606,40.306279
J115649.84+111852.7,0.0714388,-13.849313,41.244352
J135039.83+053928.6,0.0714789,-14.674343,40.419833
J002034.70-002814.7,0.0714936,-15.108016,39.986348
J074057.41+394646.6,0.0715466,-15.569816,39.525224
J024426.67-071315.8,0.0715814,-14.808699,40.286784
J111829.79+433336.8,0.0715998,-14.852958,40.24276
J223039.76+005644.0,0.071724,-14.647701,40.449597
J084744.71+292239.0,0.07179239999999999,-14.647613,40.450555
J094235.03+414935.7,0.0718153,-13.673321,41.425138
J090620.52+033309.9,0.0719084,-14.901219,40.198421
J233025.76-103307.2,0.0719187,-13.953236,41.146535
J133030.26+605806.5,0.07195410000000001,-14.617467,40.482753
J013555.82+143529.7,0.07195889999999999,-14.162776999999998,40.937504
J142917.67+442743.7,0.07198500000000001,-15.026487,40.074125
J115632.87+425939.3,0.07203179999999999,-14.614559,40.486645
J093141.01+411602.3,0.0720422,-14.740006,40.36133
J112803.54+450725.9,0.072133,-15.536051,39.566434
J093754.42+063913.0,0.07213589999999999,-14.492721,40.609801
J110809.55+480716.3,0.0722678,-14.771647,40.332542
J114448.15+561635.9,0.0723268,-14.925849,40.179084
J163747.69+400752.2,0.07237560000000001,-14.995192,40.110357
J085102.73+043638.8,0.0724603,-13.608159,41.498457
J232347.96-094659.2,0.0724732,-14.295314,40.811464
J110913.44+493110.1,0.07249639999999999,-14.595057,40.512013
J143758.81+035212.3,0.0725074,-14.936386,40.170823
J103209.41+552952.9,0.07256510000000001,-14.387794,40.720141
J092531.99+450824.4,0.0726145,-13.47168,41.636876
J002312.35+003956.2,0.0726715,-14.619985,40.489287
J114529.10+482417.4,0.0727737,-14.075985,41.034569
J092322.42+343539.3,0.07287410000000001,-15.11808,39.993733
J115735.15+095250.1,0.07294550000000001,-14.309173,40.803533
J075358.09+353554.9,0.073027,-15.062503,40.051223
J114952.83+470308.3,0.07306610000000001,-14.114448,40.999766
J232321.07+132247.8,0.0731069,-15.343773,39.770951
J072933.23+402108.4,0.0731702,-15.072545000000002,40.042969
J100614.80+434628.0,0.0732013,-14.716572,40.39933
J115550.39+440807.0,0.07322260000000001,-14.202666,40.913501
J211333.80-000950.5,0.07332360000000003,-14.018966,41.09846
J131622.25+054135.7,0.0734096,-14.739314000000002,40.379182
J223937.59-093158.2,0.0735677,-14.212705,40.907755
J085821.11+331631.0,0.0735739,-13.726198000000002,41.394339
J081032.82+391737.4,0.0735897,-15.444467,39.676266
J152140.00+300557.5,0.0736189,-14.685167000000002,40.435928
J083108.36+305344.3,0.0737279,-14.095251,41.027195
J112637.34+044248.8,0.07374739999999999,-14.134138,40.98855
J093615.57+033022.9,0.07381130000000001,-14.925762,40.197717
J121912.77+003617.9,0.0739664,-14.659344,40.46605200000001
J160028.88+330005.0,0.0739999,-14.720411,40.405398
J142652.42+463927.2,0.0740064,-13.804670000000002,41.32122
J123249.11+495406.3,0.0740533,-15.238315,39.888153
J150624.80+010302.0,0.07427289999999999,-13.909235999999998,41.219937
J155225.67+275343.5,0.07438560000000001,-13.221853,41.908705
J164329.09+442351.6,0.074561,-13.872005,41.260705
J221113.65+133404.8,0.074626,-14.085396,41.04811
J113952.79+540516.2,0.0746424,-14.34186,40.791846
J122053.45+424548.2,0.07467380000000001,-13.658661,41.47543
J110556.60+061902.7,0.0746826,-14.73756,40.396638
J094554.49+423818.7,0.07477510000000001,-13.843403,41.291926
J105127.25+394745.6,0.0748515,-15.039958,40.096305
J130927.53-010341.1,0.0749508,-14.053887,41.083587
J075054.77+414134.6,0.07495489999999999,-15.246225,39.891299
J214623.23+000456.7,0.0750168,-14.976885,40.161393
J021654.26-081159.6,0.07507660000000001,-15.194983,39.944024
J141249.63-030720.9,0.07508989999999999,-14.85529,40.283878
J120112.81+063931.2,0.0752022,-14.439732,40.700802
J105621.57-005320.3,0.0752083,-14.131209,41.009399
J153812.78+493134.3,0.0752455,-14.96111,40.17995
J094259.31+604444.9,0.07525499999999999,-14.473707,40.667469
J151720.82+503309.6,0.0752932,-14.970821,40.170819
J111703.77+411217.6,0.0753816,-14.604121,40.538591
J041104.08-060904.8,0.0754182,-15.086764000000002,40.056392
J110224.54+435255.4,0.07559600000000001,-15.390244,39.755064
J145217.27+511050.3,0.07564860000000001,-14.177118,40.968826
J092843.66+495307.0,0.0756726,-14.142426,41.003808
J101759.31+451055.3,0.07568860000000001,-15.132641,40.013786
J015359.35+124449.8,0.0757333,-14.543507,40.60346
J123921.29+522210.4,0.0758293,-14.588384,40.559741
J134346.32+023750.0,0.0758349,-14.881261,40.266932
J155124.72+315450.9,0.07589320000000001,-15.346518,39.802378
J111601.90+500754.1,0.0759135,-14.094899,41.054241
J154752.14+485550.9,0.07592760000000001,-14.90218,40.24713
J121034.28+023005.9,0.0759334,-14.435052,40.714328
J115133.07+050605.3,0.0759469,-14.952932999999998,40.196609
J235744.10-001029.7,0.0760118,-14.805331,40.344992
J104218.29+060850.7,0.0761487,-14.358391,40.793578
J104016.88+024910.9,0.07619379999999999,-14.856327,40.296183
J131807.17+152412.7,0.0762433,-14.432242,40.720862
J085357.61+552944.0,0.0762753,-14.832239,40.321249
J115704.05+492356.2,0.0763748,-14.759529,40.395151
J141926.33+013935.9,0.0764324,-13.66372,41.49165
J111512.77+062935.7,0.0764425,-14.240666,40.914825
J152437.29+011139.1,0.07646389999999999,-15.64821,39.507537
J152948.02+025536.7,0.0764977,-14.909954,40.246197
J093240.39+090625.8,0.0765503,-15.178329000000002,39.978451
J123755.83+654259.4,0.07655319999999999,-14.775429999999998,40.381384
J114614.09+020800.7,0.0766735,-14.834888,40.323363
J132039.91+043448.1,0.07676110000000001,-15.432739000000002,39.726556
J005449.20+135708.4,0.0768013,-15.638923000000002,39.520851
J124454.23+450705.1,0.0768793,-15.188612,39.972091
J012055.87+010119.7,0.0768848,-15.212881,39.947887
J090401.98+451915.2,0.07688919999999999,-15.206128,39.954693
J121346.18+045051.0,0.0769297,-14.936047,40.225255
J112345.61-011627.5,0.0769307,-14.818565,40.342749
J115609.28+562422.1,0.0769555,-14.210083,40.951526
J114058.33+633209.6,0.0769848,-14.763903,40.398054
J093345.14-001206.9,0.0769854,-15.295294,39.86667
J105705.90+024427.9,0.0769876,-14.838451999999998,40.323539
J131457.22+604814.7,0.0770341,-14.818103,40.34444000000001
J102220.34+630431.3,0.07703710000000001,-13.998357999999998,41.16422100000001
J115201.21-002813.2,0.0771554,-14.732449,40.431534
J122310.09+025542.9,0.0772538,-15.445916,39.719233
J094830.81+545443.9,0.0773031,-14.540294,40.625439
J093206.67+090406.7,0.0773334,-15.222492,39.943599
J115714.15+031640.0,0.077339,-14.191253,40.974905
J130859.94+123753.2,0.0774255,-15.221013,39.946168
J150927.69+324756.9,0.0774461,-14.691399,40.476025
J110213.02+645924.9,0.07749860000000001,-13.235273,41.932771
J130354.72-030631.8,0.0775963,-13.878333,41.290864
J170423.78+315210.7,0.07769060000000001,-14.777907999999998,40.392401
J132723.75+402504.5,0.07769880000000001,-14.802598,40.367807
J145943.17+343340.5,0.07772860000000001,-14.754339000000002,40.416417
J122459.45+031216.7,0.07779639999999999,-14.577048,40.594507
J012745.78-095100.2,0.0778227,-15.102115,40.069749
J075537.80+410423.6,0.0778733,-15.618389,39.55407
J111229.31+464433.2,0.0780275,-14.338957999999998,40.835312
J025013.83-075260.0,0.0781126,-15.656931,39.518337
J012558.29+000659.0,0.0781574,-15.203027,39.972766
J085013.13+321202.5,0.0781802,-15.214031,39.962029
J105559.18+115503.2,0.07824149999999999,-14.939023,40.237754
J141640.99-001805.7,0.0782641,-14.632473999999998,40.544568
J114627.58+554056.5,0.0784151,-15.325411,39.853396
J102143.30+011428.4,0.07853710000000001,-13.912724,41.267506
J123220.28+051918.2,0.07857660000000001,-14.466914,40.713777
