NAME1     SPEC1    RA1      DEC1     Z1       LOGL1_5007    NAME2   SPEC2    RA2      DEC2     Z2     LOGL2_5007   
J171447.55+613806.7  51792-0354-338       258.69814       61.635199     0.054198000       39.653173     J140218.09+130612.7  53178-1704-270       210.57536       13.103541     0.061106800       39.651966    
J171447.55+613806.7  51792-0354-338       258.69814       61.635199     0.054198000       39.653173     J140218.09+130612.7  53178-1704-270       210.57536       13.103541     0.061106800       39.651966    
J171447.55+613806.7  51792-0354-338       258.69814       61.635199     0.054198000       39.653173     J140218.09+130612.7  53178-1704-270       210.57536       13.103541     0.061106800       39.651966    
J171447.55+613806.7  51792-0354-338       258.69814       61.635199     0.054198000       39.653173     J140218.09+130612.7  53178-1704-270       210.57536       13.103541     0.061106800       39.651966    
J171447.55+613806.7  51792-0354-338       258.69814       61.635199     0.054198000       39.653173     J140218.09+130612.7  53178-1704-270       210.57536       13.103541     0.061106800       39.651966    
J150853.95-001149.0  51990-0310-039       227.22479     -0.19693600     0.054204000       41.953273     J085246.95+425005.7  52592-0896-034       133.19564       42.834909     0.054238100       41.416397    
J150853.95-001149.0  51990-0310-039       227.22479     -0.19693600     0.054204000       41.953273     J085246.95+425005.7  52592-0896-034       133.19564       42.834909     0.054238100       41.416397    
J150853.95-001149.0  51990-0310-039       227.22479     -0.19693600     0.054204000       41.953273     J085246.95+425005.7  52592-0896-034       133.19564       42.834909     0.054238100       41.416397    
J150853.95-001149.0  51990-0310-039       227.22479     -0.19693600     0.054204000       41.953273     J085246.95+425005.7  52592-0896-034       133.19564       42.834909     0.054238100       41.416397    
J150853.95-001149.0  51990-0310-039       227.22479     -0.19693600     0.054204000       41.953273     J085246.95+425005.7  52592-0896-034       133.19564       42.834909     0.054238100       41.416397    
J130803.89+505226.8  52376-0887-100       197.01620       50.874105     0.054248000       40.664005     J113237.00+014915.3  51989-0513-274       173.15415       1.8209141     0.046578900       40.770766    
J130803.89+505226.8  52376-0887-100       197.01620       50.874105     0.054248000       40.664005     J113237.00+014915.3  51989-0513-274       173.15415       1.8209141     0.046578900       40.770766    
J130803.89+505226.8  52376-0887-100       197.01620       50.874105     0.054248000       40.664005     J113237.00+014915.3  51989-0513-274       173.15415       1.8209141     0.046578900       40.770766    
J130803.89+505226.8  52376-0887-100       197.01620       50.874105     0.054248000       40.664005     J113237.00+014915.3  51989-0513-274       173.15415       1.8209141     0.046578900       40.770766    
J130803.89+505226.8  52376-0887-100       197.01620       50.874105     0.054248000       40.664005     J113237.00+014915.3  51989-0513-274       173.15415       1.8209141     0.046578900       40.770766    
J012159.82-010224.4  51789-0398-010       20.499255      -1.0400990     0.054307000       41.644986     J225306.46-082519.3  52254-0724-372       343.27693      -8.4220386     0.060086900       41.207689    
J012159.82-010224.4  51789-0398-010       20.499255      -1.0400990     0.054307000       41.644986     J225306.46-082519.3  52254-0724-372       343.27693      -8.4220386     0.060086900       41.207689    
J012159.82-010224.4  51789-0398-010       20.499255      -1.0400990     0.054307000       41.644986     J225306.46-082519.3  52254-0724-372       343.27693      -8.4220386     0.060086900       41.207689    
J012159.82-010224.4  51789-0398-010       20.499255      -1.0400990     0.054307000       41.644986     J225306.46-082519.3  52254-0724-372       343.27693      -8.4220386     0.060086900       41.207689    
J012159.82-010224.4  51789-0398-010       20.499255      -1.0400990     0.054307000       41.644986     J225306.46-082519.3  52254-0724-372       343.27693      -8.4220386     0.060086900       41.207689    
J210533.44+002829.3  52431-0985-469       316.38933      0.47480200     0.054312000       40.335069     J165744.13+192207.2  53172-1567-409       254.43386       19.368676     0.047172200       40.345044    
J210533.44+002829.3  52431-0985-469       316.38933      0.47480200     0.054312000       40.335069     J165744.13+192207.2  53172-1567-409       254.43386       19.368676     0.047172200       40.345044    
J210533.44+002829.3  52431-0985-469       316.38933      0.47480200     0.054312000       40.335069     J165744.13+192207.2  53172-1567-409       254.43386       19.368676     0.047172200       40.345044    
J210533.44+002829.3  52431-0985-469       316.38933      0.47480200     0.054312000       40.335069     J165744.13+192207.2  53172-1567-409       254.43386       19.368676     0.047172200       40.345044    
J210533.44+002829.3  52431-0985-469       316.38933      0.47480200     0.054312000       40.335069     J165744.13+192207.2  53172-1567-409       254.43386       19.368676     0.047172200       40.345044    
J012108.17+150011.5  51893-0424-469       20.284054       15.003204     0.054373000       40.736082     J121526.28+124743.8  53115-1613-386       183.85952       12.795489     0.064047700       40.746167    
J012108.17+150011.5  51893-0424-469       20.284054       15.003204     0.054373000       40.736082     J121526.28+124743.8  53115-1613-386       183.85952       12.795489     0.064047700       40.746167    
J012108.17+150011.5  51893-0424-469       20.284054       15.003204     0.054373000       40.736082     J121526.28+124743.8  53115-1613-386       183.85952       12.795489     0.064047700       40.746167    
J012108.17+150011.5  51893-0424-469       20.284054       15.003204     0.054373000       40.736082     J121526.28+124743.8  53115-1613-386       183.85952       12.795489     0.064047700       40.746167    
J012108.17+150011.5  51893-0424-469       20.284054       15.003204     0.054373000       40.736082     J121526.28+124743.8  53115-1613-386       183.85952       12.795489     0.064047700       40.746167    
J130040.78+523215.9  52376-0887-382       195.16992       52.537755     0.054457000       40.497475     J095900.05+064512.5  52731-0995-426       149.75020       6.7534838     0.061952300       40.514980    
J130040.78+523215.9  52376-0887-382       195.16992       52.537755     0.054457000       40.497475     J095900.05+064512.5  52731-0995-426       149.75020       6.7534838     0.061952300       40.514980    
J130040.78+523215.9  52376-0887-382       195.16992       52.537755     0.054457000       40.497475     J095900.05+064512.5  52731-0995-426       149.75020       6.7534838     0.061952300       40.514980    
J130040.78+523215.9  52376-0887-382       195.16992       52.537755     0.054457000       40.497475     J095900.05+064512.5  52731-0995-426       149.75020       6.7534838     0.061952300       40.514980    
J130040.78+523215.9  52376-0887-382       195.16992       52.537755     0.054457000       40.497475     J095900.05+064512.5  52731-0995-426       149.75020       6.7534838     0.061952300       40.514980    
J115850.39+422139.6  53120-1448-267       179.70994       42.361001     0.054608000       40.199974     J134231.21+443533.0  53082-1465-138       205.63004       44.592509     0.063410700       40.214878    
J115850.39+422139.6  53120-1448-267       179.70994       42.361001     0.054608000       40.199974     J134231.21+443533.0  53082-1465-138       205.63004       44.592509     0.063410700       40.214878    
J115850.39+422139.6  53120-1448-267       179.70994       42.361001     0.054608000       40.199974     J134231.21+443533.0  53082-1465-138       205.63004       44.592509     0.063410700       40.214878    
J115850.39+422139.6  53120-1448-267       179.70994       42.361001     0.054608000       40.199974     J134231.21+443533.0  53082-1465-138       205.63004       44.592509     0.063410700       40.214878    
J115850.39+422139.6  53120-1448-267       179.70994       42.361001     0.054608000       40.199974     J134231.21+443533.0  53082-1465-138       205.63004       44.592509     0.063410700       40.214878    
J143714.19+612728.9  52368-0607-526       219.30911       61.458040     0.054623000       39.950222     J130705.02+024337.2  52027-0524-596       196.77093       2.7269983     0.047760300       39.933788    
J143714.19+612728.9  52368-0607-526       219.30911       61.458040     0.054623000       39.950222     J130705.02+024337.2  52027-0524-596       196.77093       2.7269983     0.047760300       39.933788    
J143714.19+612728.9  52368-0607-526       219.30911       61.458040     0.054623000       39.950222     J130705.02+024337.2  52027-0524-596       196.77093       2.7269983     0.047760300       39.933788    
J143714.19+612728.9  52368-0607-526       219.30911       61.458040     0.054623000       39.950222     J130705.02+024337.2  52027-0524-596       196.77093       2.7269983     0.047760300       39.933788    
J143714.19+612728.9  52368-0607-526       219.30911       61.458040     0.054623000       39.950222     J130705.02+024337.2  52027-0524-596       196.77093       2.7269983     0.047760300       39.933788    
J134426.42+441620.1  52814-1345-367       206.11007       44.272238     0.054728000       40.641956     J112737.56+080503.5  53116-1618-402       171.90650       8.0843027     0.063978000       40.642236    
J134426.42+441620.1  52814-1345-367       206.11007       44.272238     0.054728000       40.641956     J112737.56+080503.5  53116-1618-402       171.90650       8.0843027     0.063978000       40.642236    
J134426.42+441620.1  52814-1345-367       206.11007       44.272238     0.054728000       40.641956     J112737.56+080503.5  53116-1618-402       171.90650       8.0843027     0.063978000       40.642236    
J134426.42+441620.1  52814-1345-367       206.11007       44.272238     0.054728000       40.641956     J112737.56+080503.5  53116-1618-402       171.90650       8.0843027     0.063978000       40.642236    
J134426.42+441620.1  52814-1345-367       206.11007       44.272238     0.054728000       40.641956     J112737.56+080503.5  53116-1618-402       171.90650       8.0843027     0.063978000       40.642236    
J104504.24+114508.8  53115-1601-427       161.26766       11.752448     0.054831000       40.953653     J093503.25+341703.4  52992-1594-297       143.76354       34.284282     0.050396000       40.931159    
J104504.24+114508.8  53115-1601-427       161.26766       11.752448     0.054831000       40.953653     J093503.25+341703.4  52992-1594-297       143.76354       34.284282     0.050396000       40.931159    
J104504.24+114508.8  53115-1601-427       161.26766       11.752448     0.054831000       40.953653     J093503.25+341703.4  52992-1594-297       143.76354       34.284282     0.050396000       40.931159    
J104504.24+114508.8  53115-1601-427       161.26766       11.752448     0.054831000       40.953653     J093503.25+341703.4  52992-1594-297       143.76354       34.284282     0.050396000       40.931159    
J104504.24+114508.8  53115-1601-427       161.26766       11.752448     0.054831000       40.953653     J093503.25+341703.4  52992-1594-297       143.76354       34.284282     0.050396000       40.931159    
J005125.77-102644.7  52177-0657-270       12.857375      -10.445747     0.054857000       39.854081     J084336.09+343113.0  52672-0934-254       130.90037       34.520281     0.059934800       39.855418    
J005125.77-102644.7  52177-0657-270       12.857375      -10.445747     0.054857000       39.854081     J084336.09+343113.0  52672-0934-254       130.90037       34.520281     0.059934800       39.855418    
J005125.77-102644.7  52177-0657-270       12.857375      -10.445747     0.054857000       39.854081     J084336.09+343113.0  52672-0934-254       130.90037       34.520281     0.059934800       39.855418    
J005125.77-102644.7  52177-0657-270       12.857375      -10.445747     0.054857000       39.854081     J084336.09+343113.0  52672-0934-254       130.90037       34.520281     0.059934800       39.855418    
J005125.77-102644.7  52177-0657-270       12.857375      -10.445747     0.054857000       39.854081     J084336.09+343113.0  52672-0934-254       130.90037       34.520281     0.059934800       39.855418    
J222909.52+001449.4  52143-0376-467       337.28968      0.24705700     0.054873000       40.534344     J113840.63+494036.3  52636-0967-431       174.66928       49.676760     0.056949200       40.534787    
J222909.52+001449.4  52143-0376-467       337.28968      0.24705700     0.054873000       40.534344     J113840.63+494036.3  52636-0967-431       174.66928       49.676760     0.056949200       40.534787    
J222909.52+001449.4  52143-0376-467       337.28968      0.24705700     0.054873000       40.534344     J113840.63+494036.3  52636-0967-431       174.66928       49.676760     0.056949200       40.534787    
J222909.52+001449.4  52143-0376-467       337.28968      0.24705700     0.054873000       40.534344     J113840.63+494036.3  52636-0967-431       174.66928       49.676760     0.056949200       40.534787    
J222909.52+001449.4  52143-0376-467       337.28968      0.24705700     0.054873000       40.534344     J113840.63+494036.3  52636-0967-431       174.66928       49.676760     0.056949200       40.534787    
J104710.76+025949.4  52022-0506-604       161.79483       2.9970440     0.054967000       40.615889     J120923.64+620956.0  52342-0779-229       182.34849       62.165554     0.059874000       40.626886    
J104710.76+025949.4  52022-0506-604       161.79483       2.9970440     0.054967000       40.615889     J120923.64+620956.0  52342-0779-229       182.34849       62.165554     0.059874000       40.626886    
J104710.76+025949.4  52022-0506-604       161.79483       2.9970440     0.054967000       40.615889     J120923.64+620956.0  52342-0779-229       182.34849       62.165554     0.059874000       40.626886    
J104710.76+025949.4  52022-0506-604       161.79483       2.9970440     0.054967000       40.615889     J120923.64+620956.0  52342-0779-229       182.34849       62.165554     0.059874000       40.626886    
J104710.76+025949.4  52022-0506-604       161.79483       2.9970440     0.054967000       40.615889     J120923.64+620956.0  52342-0779-229       182.34849       62.165554     0.059874000       40.626886    
J093628.90+475451.4  52316-0834-411       144.12040       47.914284     0.055022000       40.106792     J112820.63+510412.5  52365-0879-168       172.08595       51.070134     0.055182000       40.101822    
J093628.90+475451.4  52316-0834-411       144.12040       47.914284     0.055022000       40.106792     J112820.63+510412.5  52365-0879-168       172.08595       51.070134     0.055182000       40.101822    
J093628.90+475451.4  52316-0834-411       144.12040       47.914284     0.055022000       40.106792     J112820.63+510412.5  52365-0879-168       172.08595       51.070134     0.055182000       40.101822    
J093628.90+475451.4  52316-0834-411       144.12040       47.914284     0.055022000       40.106792     J112820.63+510412.5  52365-0879-168       172.08595       51.070134     0.055182000       40.101822    
J093628.90+475451.4  52316-0834-411       144.12040       47.914284     0.055022000       40.106792     J112820.63+510412.5  52365-0879-168       172.08595       51.070134     0.055182000       40.101822    
J094814.62+103821.5  52996-1306-334       147.06091       10.639299     0.055046000       40.377185     J032541.69-001117.2  51901-0414-171       51.423724     -0.18811858     0.053703000       40.393478    
J094814.62+103821.5  52996-1306-334       147.06091       10.639299     0.055046000       40.377185     J032541.69-001117.2  51901-0414-171       51.423724     -0.18811858     0.053703000       40.393478    
J094814.62+103821.5  52996-1306-334       147.06091       10.639299     0.055046000       40.377185     J032541.69-001117.2  51901-0414-171       51.423724     -0.18811858     0.053703000       40.393478    
J094814.62+103821.5  52996-1306-334       147.06091       10.639299     0.055046000       40.377185     J032541.69-001117.2  51901-0414-171       51.423724     -0.18811858     0.053703000       40.393478    
J094814.62+103821.5  52996-1306-334       147.06091       10.639299     0.055046000       40.377185     J032541.69-001117.2  51901-0414-171       51.423724     -0.18811858     0.053703000       40.393478    
J131651.30+055647.0  52376-0851-365       199.21374       5.9463860     0.055052000       40.747284     J103855.95+392157.6  53003-1432-200       159.73312       39.365998     0.054585000       40.833992    
J131651.30+055647.0  52376-0851-365       199.21374       5.9463860     0.055052000       40.747284     J103855.95+392157.6  53003-1432-200       159.73312       39.365998     0.054585000       40.833992    
J131651.30+055647.0  52376-0851-365       199.21374       5.9463860     0.055052000       40.747284     J103855.95+392157.6  53003-1432-200       159.73312       39.365998     0.054585000       40.833992    
J131651.30+055647.0  52376-0851-365       199.21374       5.9463860     0.055052000       40.747284     J103855.95+392157.6  53003-1432-200       159.73312       39.365998     0.054585000       40.833992    
J131651.30+055647.0  52376-0851-365       199.21374       5.9463860     0.055052000       40.747284     J103855.95+392157.6  53003-1432-200       159.73312       39.365998     0.054585000       40.833992    
J141920.65+043623.4  52049-0584-393       214.83604       4.6064960     0.055065000       40.857497     J204907.49+010838.6  52466-0982-559       312.28119       1.1440575     0.049743400       40.856110    
J141920.65+043623.4  52049-0584-393       214.83604       4.6064960     0.055065000       40.857497     J204907.49+010838.6  52466-0982-559       312.28119       1.1440575     0.049743400       40.856110    
J141920.65+043623.4  52049-0584-393       214.83604       4.6064960     0.055065000       40.857497     J204907.49+010838.6  52466-0982-559       312.28119       1.1440575     0.049743400       40.856110    
J141920.65+043623.4  52049-0584-393       214.83604       4.6064960     0.055065000       40.857497     J204907.49+010838.6  52466-0982-559       312.28119       1.1440575     0.049743400       40.856110    
J141920.65+043623.4  52049-0584-393       214.83604       4.6064960     0.055065000       40.857497     J204907.49+010838.6  52466-0982-559       312.28119       1.1440575     0.049743400       40.856110    
J121511.09+450945.1  53090-1370-483       183.79622       45.162522     0.055080000       40.037743     J144107.02+571333.7  52441-0790-065       220.27927       57.226030     0.064277600       40.033735    
J121511.09+450945.1  53090-1370-483       183.79622       45.162522     0.055080000       40.037743     J144107.02+571333.7  52441-0790-065       220.27927       57.226030     0.064277600       40.033735    
J121511.09+450945.1  53090-1370-483       183.79622       45.162522     0.055080000       40.037743     J144107.02+571333.7  52441-0790-065       220.27927       57.226030     0.064277600       40.033735    
J121511.09+450945.1  53090-1370-483       183.79622       45.162522     0.055080000       40.037743     J144107.02+571333.7  52441-0790-065       220.27927       57.226030     0.064277600       40.033735    
J121511.09+450945.1  53090-1370-483       183.79622       45.162522     0.055080000       40.037743     J144107.02+571333.7  52441-0790-065       220.27927       57.226030     0.064277600       40.033735    
J130547.00+504034.0  52738-1280-601       196.44584       50.676120     0.055124000       40.788464     J085817.54+373346.4  52643-0935-580       134.57309       37.562880     0.060226800       40.801460    
J130547.00+504034.0  52738-1280-601       196.44584       50.676120     0.055124000       40.788464     J085817.54+373346.4  52643-0935-580       134.57309       37.562880     0.060226800       40.801460    
J130547.00+504034.0  52738-1280-601       196.44584       50.676120     0.055124000       40.788464     J085817.54+373346.4  52643-0935-580       134.57309       37.562880     0.060226800       40.801460    
J130547.00+504034.0  52738-1280-601       196.44584       50.676120     0.055124000       40.788464     J085817.54+373346.4  52643-0935-580       134.57309       37.562880     0.060226800       40.801460    
J130547.00+504034.0  52738-1280-601       196.44584       50.676120     0.055124000       40.788464     J085817.54+373346.4  52643-0935-580       134.57309       37.562880     0.060226800       40.801460    
J150829.43+371120.8  52819-1352-558       227.12263       37.189112     0.055136000       39.668660     J114508.19+424419.8  53062-1445-502       176.28412       42.738832     0.061108300       39.668045    
J150829.43+371120.8  52819-1352-558       227.12263       37.189112     0.055136000       39.668660     J114508.19+424419.8  53062-1445-502       176.28412       42.738832     0.061108300       39.668045    
J150829.43+371120.8  52819-1352-558       227.12263       37.189112     0.055136000       39.668660     J114508.19+424419.8  53062-1445-502       176.28412       42.738832     0.061108300       39.668045    
J150829.43+371120.8  52819-1352-558       227.12263       37.189112     0.055136000       39.668660     J114508.19+424419.8  53062-1445-502       176.28412       42.738832     0.061108300       39.668045    
J150829.43+371120.8  52819-1352-558       227.12263       37.189112     0.055136000       39.668660     J114508.19+424419.8  53062-1445-502       176.28412       42.738832     0.061108300       39.668045    
J104454.18+021903.3  52022-0506-592       161.22574       2.3175920     0.055221000       39.930051     J091046.44+332239.0  52989-1272-630       137.69348       33.377513     0.063640400       39.929093    
J104454.18+021903.3  52022-0506-592       161.22574       2.3175920     0.055221000       39.930051     J091046.44+332239.0  52989-1272-630       137.69348       33.377513     0.063640400       39.929093    
J104454.18+021903.3  52022-0506-592       161.22574       2.3175920     0.055221000       39.930051     J091046.44+332239.0  52989-1272-630       137.69348       33.377513     0.063640400       39.929093    
J104454.18+021903.3  52022-0506-592       161.22574       2.3175920     0.055221000       39.930051     J091046.44+332239.0  52989-1272-630       137.69348       33.377513     0.063640400       39.929093    
J104454.18+021903.3  52022-0506-592       161.22574       2.3175920     0.055221000       39.930051     J091046.44+332239.0  52989-1272-630       137.69348       33.377513     0.063640400       39.929093    
J085559.87+485351.9  52238-0764-413       133.99946       48.897753     0.055226000       40.860133     J083614.89+521209.1  51883-0444-083       129.06205       52.202519     0.048074200       40.910906    
J085559.87+485351.9  52238-0764-413       133.99946       48.897753     0.055226000       40.860133     J083614.89+521209.1  51883-0444-083       129.06205       52.202519     0.048074200       40.910906    
J085559.87+485351.9  52238-0764-413       133.99946       48.897753     0.055226000       40.860133     J083614.89+521209.1  51883-0444-083       129.06205       52.202519     0.048074200       40.910906    
J085559.87+485351.9  52238-0764-413       133.99946       48.897753     0.055226000       40.860133     J083614.89+521209.1  51883-0444-083       129.06205       52.202519     0.048074200       40.910906    
J085559.87+485351.9  52238-0764-413       133.99946       48.897753     0.055226000       40.860133     J083614.89+521209.1  51883-0444-083       129.06205       52.202519     0.048074200       40.910906    
J162131.86+302154.4  53146-1420-069       245.38274       30.365098     0.055299000       40.321326     J083359.97+452332.1  51981-0549-097       128.49987       45.392261     0.054250900       40.322348    
J162131.86+302154.4  53146-1420-069       245.38274       30.365098     0.055299000       40.321326     J083359.97+452332.1  51981-0549-097       128.49987       45.392261     0.054250900       40.322348    
J162131.86+302154.4  53146-1420-069       245.38274       30.365098     0.055299000       40.321326     J083359.97+452332.1  51981-0549-097       128.49987       45.392261     0.054250900       40.322348    
J162131.86+302154.4  53146-1420-069       245.38274       30.365098     0.055299000       40.321326     J083359.97+452332.1  51981-0549-097       128.49987       45.392261     0.054250900       40.322348    
J162131.86+302154.4  53146-1420-069       245.38274       30.365098     0.055299000       40.321326     J083359.97+452332.1  51981-0549-097       128.49987       45.392261     0.054250900       40.322348    
J101645.11+421025.5  52709-1218-054       154.18797       42.173744     0.055322000       40.981701     J120443.45-033304.9  52368-0331-006       181.18106      -3.5513566     0.046967400       41.020339    
J101645.11+421025.5  52709-1218-054       154.18797       42.173744     0.055322000       40.981701     J120443.45-033304.9  52368-0331-006       181.18106      -3.5513566     0.046967400       41.020339    
J101645.11+421025.5  52709-1218-054       154.18797       42.173744     0.055322000       40.981701     J120443.45-033304.9  52368-0331-006       181.18106      -3.5513566     0.046967400       41.020339    
J101645.11+421025.5  52709-1218-054       154.18797       42.173744     0.055322000       40.981701     J120443.45-033304.9  52368-0331-006       181.18106      -3.5513566     0.046967400       41.020339    
J101645.11+421025.5  52709-1218-054       154.18797       42.173744     0.055322000       40.981701     J120443.45-033304.9  52368-0331-006       181.18106      -3.5513566     0.046967400       41.020339    
J093643.14+505249.6  52641-0901-410       144.17974       50.880456     0.055378000       40.522615     J153924.57+032453.7  52026-0593-602       234.85238       3.4149199     0.064183500       40.543595    
J093643.14+505249.6  52641-0901-410       144.17974       50.880456     0.055378000       40.522615     J153924.57+032453.7  52026-0593-602       234.85238       3.4149199     0.064183500       40.543595    
J093643.14+505249.6  52641-0901-410       144.17974       50.880456     0.055378000       40.522615     J153924.57+032453.7  52026-0593-602       234.85238       3.4149199     0.064183500       40.543595    
J093643.14+505249.6  52641-0901-410       144.17974       50.880456     0.055378000       40.522615     J153924.57+032453.7  52026-0593-602       234.85238       3.4149199     0.064183500       40.543595    
J093643.14+505249.6  52641-0901-410       144.17974       50.880456     0.055378000       40.522615     J153924.57+032453.7  52026-0593-602       234.85238       3.4149199     0.064183500       40.543595    
J135244.42+572442.3  52668-1158-147       208.18508       57.411760     0.055630000       40.416715     J155900.65+275907.4  52822-1392-367       239.75272       27.985399     0.051097100       40.414695    
J135244.42+572442.3  52668-1158-147       208.18508       57.411760     0.055630000       40.416715     J155900.65+275907.4  52822-1392-367       239.75272       27.985399     0.051097100       40.414695    
J135244.42+572442.3  52668-1158-147       208.18508       57.411760     0.055630000       40.416715     J155900.65+275907.4  52822-1392-367       239.75272       27.985399     0.051097100       40.414695    
J135244.42+572442.3  52668-1158-147       208.18508       57.411760     0.055630000       40.416715     J155900.65+275907.4  52822-1392-367       239.75272       27.985399     0.051097100       40.414695    
J135244.42+572442.3  52668-1158-147       208.18508       57.411760     0.055630000       40.416715     J155900.65+275907.4  52822-1392-367       239.75272       27.985399     0.051097100       40.414695    
J082308.29+421521.0  52266-0761-372       125.78453       42.255846     0.056184000       41.475665     J105208.20+060915.2  52670-1001-054       163.03415       6.1542151     0.052108800       41.672987    
J082308.29+421521.0  52266-0761-372       125.78453       42.255846     0.056184000       41.475665     J105208.20+060915.2  52670-1001-054       163.03415       6.1542151     0.052108800       41.672987    
J082308.29+421521.0  52266-0761-372       125.78453       42.255846     0.056184000       41.475665     J105208.20+060915.2  52670-1001-054       163.03415       6.1542151     0.052108800       41.672987    
J082308.29+421521.0  52266-0761-372       125.78453       42.255846     0.056184000       41.475665     J105208.20+060915.2  52670-1001-054       163.03415       6.1542151     0.052108800       41.672987    
J082308.29+421521.0  52266-0761-372       125.78453       42.255846     0.056184000       41.475665     J105208.20+060915.2  52670-1001-054       163.03415       6.1542151     0.052108800       41.672987    
J153656.44+312248.1  53119-1388-039       234.23517       31.380027     0.056195000       41.285842     J090850.68+552244.8  51908-0450-520       137.21117       55.379099     0.057057800       40.891495    
J153656.44+312248.1  53119-1388-039       234.23517       31.380027     0.056195000       41.285842     J090850.68+552244.8  51908-0450-520       137.21117       55.379099     0.057057800       40.891495    
J153656.44+312248.1  53119-1388-039       234.23517       31.380027     0.056195000       41.285842     J090850.68+552244.8  51908-0450-520       137.21117       55.379099     0.057057800       40.891495    
J153656.44+312248.1  53119-1388-039       234.23517       31.380027     0.056195000       41.285842     J090850.68+552244.8  51908-0450-520       137.21117       55.379099     0.057057800       40.891495    
J153656.44+312248.1  53119-1388-039       234.23517       31.380027     0.056195000       41.285842     J090850.68+552244.8  51908-0450-520       137.21117       55.379099     0.057057800       40.891495    
J152158.52+540151.7  52376-0794-469       230.49385       54.031033     0.056207000       40.396035     J083814.87+525924.2  51883-0444-596       129.56196       52.990049     0.063736400       40.337763    
J152158.52+540151.7  52376-0794-469       230.49385       54.031033     0.056207000       40.396035     J083814.87+525924.2  51883-0444-596       129.56196       52.990049     0.063736400       40.337763    
J152158.52+540151.7  52376-0794-469       230.49385       54.031033     0.056207000       40.396035     J083814.87+525924.2  51883-0444-596       129.56196       52.990049     0.063736400       40.337763    
J152158.52+540151.7  52376-0794-469       230.49385       54.031033     0.056207000       40.396035     J083814.87+525924.2  51883-0444-596       129.56196       52.990049     0.063736400       40.337763    
J152158.52+540151.7  52376-0794-469       230.49385       54.031033     0.056207000       40.396035     J083814.87+525924.2  51883-0444-596       129.56196       52.990049     0.063736400       40.337763    
J094842.67+502931.5  52409-0902-134       147.17780       50.492079     0.056464000       41.430157     J080535.00+240950.4  52705-1265-158       121.39585       24.163987     0.059708900       41.386204    
J094842.67+502931.5  52409-0902-134       147.17780       50.492079     0.056464000       41.430157     J080535.00+240950.4  52705-1265-158       121.39585       24.163987     0.059708900       41.386204    
J094842.67+502931.5  52409-0902-134       147.17780       50.492079     0.056464000       41.430157     J080535.00+240950.4  52705-1265-158       121.39585       24.163987     0.059708900       41.386204    
J094842.67+502931.5  52409-0902-134       147.17780       50.492079     0.056464000       41.430157     J080535.00+240950.4  52705-1265-158       121.39585       24.163987     0.059708900       41.386204    
J094842.67+502931.5  52409-0902-134       147.17780       50.492079     0.056464000       41.430157     J080535.00+240950.4  52705-1265-158       121.39585       24.163987     0.059708900       41.386204    
J143710.11-014054.5  52409-0919-512       219.29212      -1.6818030     0.056557000       39.531644     J101344.93+393123.8  53034-1357-124       153.43720       39.523280     0.064001000       39.529831    
J143710.11-014054.5  52409-0919-512       219.29212      -1.6818030     0.056557000       39.531644     J101344.93+393123.8  53034-1357-124       153.43720       39.523280     0.064001000       39.529831    
J143710.11-014054.5  52409-0919-512       219.29212      -1.6818030     0.056557000       39.531644     J101344.93+393123.8  53034-1357-124       153.43720       39.523280     0.064001000       39.529831    
J143710.11-014054.5  52409-0919-512       219.29212      -1.6818030     0.056557000       39.531644     J101344.93+393123.8  53034-1357-124       153.43720       39.523280     0.064001000       39.529831    
J143710.11-014054.5  52409-0919-512       219.29212      -1.6818030     0.056557000       39.531644     J101344.93+393123.8  53034-1357-124       153.43720       39.523280     0.064001000       39.529831    
J040548.78-061925.9  51910-0465-278       61.453259      -6.3238480     0.056638000       40.162937     J093334.24+033230.3  52264-0569-200       143.39265       3.5417427     0.061626900       40.166427    
J040548.78-061925.9  51910-0465-278       61.453259      -6.3238480     0.056638000       40.162937     J093334.24+033230.3  52264-0569-200       143.39265       3.5417427     0.061626900       40.166427    
J040548.78-061925.9  51910-0465-278       61.453259      -6.3238480     0.056638000       40.162937     J093334.24+033230.3  52264-0569-200       143.39265       3.5417427     0.061626900       40.166427    
J040548.78-061925.9  51910-0465-278       61.453259      -6.3238480     0.056638000       40.162937     J093334.24+033230.3  52264-0569-200       143.39265       3.5417427     0.061626900       40.166427    
J040548.78-061925.9  51910-0465-278       61.453259      -6.3238480     0.056638000       40.162937     J093334.24+033230.3  52264-0569-200       143.39265       3.5417427     0.061626900       40.166427    
J221541.37+001836.3  51791-0374-515       333.92237      0.31008000     0.056691000       40.293783     J094406.94+080005.2  52724-1234-486       146.02893       8.0014381     0.061717700       40.333539    
J221541.37+001836.3  51791-0374-515       333.92237      0.31008000     0.056691000       40.293783     J094406.94+080005.2  52724-1234-486       146.02893       8.0014381     0.061717700       40.333539    
J221541.37+001836.3  51791-0374-515       333.92237      0.31008000     0.056691000       40.293783     J094406.94+080005.2  52724-1234-486       146.02893       8.0014381     0.061717700       40.333539    
J221541.37+001836.3  51791-0374-515       333.92237      0.31008000     0.056691000       40.293783     J094406.94+080005.2  52724-1234-486       146.02893       8.0014381     0.061717700       40.333539    
J221541.37+001836.3  51791-0374-515       333.92237      0.31008000     0.056691000       40.293783     J094406.94+080005.2  52724-1234-486       146.02893       8.0014381     0.061717700       40.333539    
