name,ra,dec,z,flux_oiii,petro_abs_mag,central
J105044.04+014554.5,162.68352,1.7651332,0.0839633,-15.36461,-20.0362415,1
J105047.53+005422.6,162.69804,0.90626809,0.06749580000000001,-15.424051,-21.105547,1
J105120.86+012307.5,162.83691000000002,1.3854211,0.0394803,-14.911055,-18.6919212,1
J104745.57+014207.9,161.93986,1.7021832,0.114803,-15.140022,-20.733470899999997,1
J104612.17+013513.8,161.55071999999998,1.5871792,0.0764595,-15.356929000000001,-19.8937359,1
J104643.10+020925.9,161.67958000000002,2.1572009,0.19756400000000002,-15.617277,-21.2510357,1
J104656.99+014734.7,161.73746,1.7929708,0.090238,-15.135456,-20.0930309,1
J104754.44+030652.1,161.97683999999998,3.1144757999999997,0.04071280000000001,-15.192511999999999,-19.493822100000003,1
J104814.23+022226.5,162.0593,2.3740259999999997,0.189102,-14.771982000000001,-21.4510574,1
J105022.93+032056.7,162.59553,3.3490763999999995,0.06772310000000001,-15.356620000000001,-20.932916600000002,1
J105018.43+032308.9,162.57681000000002,3.3858181000000003,0.06800189999999999,-15.484632999999999,-20.3654919,0
J105002.68+030138.8,162.51118,3.0274472,0.1453,-15.237294,-21.1382389,1
J105140.53+031310.3,162.91886,3.2195237999999997,0.0565605,-15.266098999999999,-20.8485813,1
J105100.99+030405.1,162.75413,3.068077,0.112075,-14.680242999999999,-20.9687443,1
J105202.70+030958.1,163.01125,3.1661419,0.0422915,-15.212926000000001,-19.6313801,1
J105312.83+022304.6,163.30345,2.3845989,0.11516900000000001,-15.128171,-20.847818399999998,1
J105305.10+030933.3,163.27127,3.1592437,0.156891,-15.252798,-21.2103271,1
J105526.50+025230.7,163.86041,2.8751927000000004,0.12629,-15.107256,-20.785574,1
J105634.86+025708.2,164.14523,2.9522835,0.191322,-15.183863,-21.2180271,1
J105705.90+024427.9,164.27458000000001,2.7410729,0.0769876,-14.838451999999998,-20.9175453,1
J110323.56+012535.6,165.84816,1.4265602,0.141743,-15.197220999999999,-21.1902256,1
J110231.93+013644.7,165.63303,1.6124076999999999,0.12142,-15.306854999999999,-20.463533399999996,1
J110453.21+014703.6,166.22171,1.7843346000000002,0.0739724,-14.978135,-20.1162891,1
J110442.51+015011.9,166.17713999999998,1.8366513999999998,0.0874552,-15.440288,-19.6602001,1
J110134.20+013509.9,165.39251000000002,1.5860919,0.049877,-14.801689000000001,-20.7655315,1
J110413.18+014727.0,166.05491999999998,1.7908199,0.038700099999999994,-14.462512,-20.122556699999997,1
J110342.44+021617.1,165.92684,2.271424,0.075529,-15.471098000000001,-20.2157288,1
J105911.41+014833.1,164.79754,1.8092074,0.039932199999999994,-14.712304000000001,-20.6923714,0
J105838.81+012254.8,164.66171,1.3818764,0.0411519,-15.246795,-20.32897,0
J105859.22+020207.4,164.74673,2.0353950000000003,0.113505,-15.256422,-20.5359325,1
J105659.32+013613.4,164.24715,1.6037238,0.0404889,-14.723967000000002,-19.5829391,0
J105656.61+015614.4,164.23588999999998,1.9373342,0.037792599999999996,-15.290466,-19.0272484,0
J105633.98+032357.2,164.14158999999998,3.3992218999999997,0.0570004,-15.192001000000001,-20.826993899999998,0
J110047.48+023630.8,165.19785,2.6085689999999997,0.058024099999999995,-15.646931,-18.906671499999998,1
J105931.73+022334.4,164.88218999999998,2.3928967,0.150976,-15.2601,-20.6673546,0
J110130.91+031508.4,165.37878,3.2523419999999996,0.0525116,-15.344225,-20.713655499999998,1
J110121.21+030225.8,165.33838,3.0404923,0.039644599999999995,-15.310120999999999,-21.127252600000002,1
J110408.62+023540.0,166.0359,2.5944369,0.081055,-15.011918,-20.5279655,1
J110226.04+030019.9,165.60851,3.0055356,0.100574,-15.214455,-20.419838000000002,1
J110211.35+030212.7,165.54731,3.0368589,0.130175,-15.56386,-21.2121563,1
J110231.79+030646.1,165.63246999999998,3.1128093,0.0323192,-15.531757999999998,-20.3293514,1
J110310.90+031535.0,165.79542,3.2597269,0.195248,-15.168192999999999,-21.5017033,1
J110343.88+033235.9,165.93282,3.5433008000000004,0.12800899999999998,-15.616971,-20.296176899999995,1
J110335.42+032014.8,165.89758,3.3374474999999997,0.0531099,-14.440441,-21.6949215,1
J110403.93+030908.4,166.01638,3.1523367,0.0797361,-15.396621,-21.279644,1
J110414.47+033246.3,166.0603,3.5461972999999998,0.0396397,-15.46141,-19.2533379,1
J110550.45+025608.5,166.46022,2.9356876,0.03966,-15.370566,-20.0199032,1
J110551.45+023553.6,166.46438999999998,2.5982256,0.156372,-15.482802,-21.0168629,1
J110547.14+022623.5,166.44642,2.4398693,0.0793175,-14.252502,-19.8288021,1
J111250.48+015616.0,168.21033,1.9377756000000002,0.07605830000000001,-15.114799,-20.302850699999997,1
J111324.81+021322.4,168.35336999999998,2.2228958999999997,0.0788845,-15.491667999999999,-20.1750031,0
J111054.90+012936.0,167.72873,1.4933451000000002,0.129442,-14.043961,-20.9924927,1
J111017.63+011635.8,167.57345,1.2766004,0.0910005,-15.324703,-20.275898,1
J110838.02+015235.4,167.15841,1.8765006999999998,0.0424957,-14.793357,-21.1935253,1
J110521.51+005256.5,166.33964,0.88236691,0.0945207,-15.359310999999998,-21.0486984,0
J110707.21+030008.9,166.78006000000002,3.0024595,0.0584236,-15.406772,-19.875436800000003,0
J110610.20+031914.6,166.54251000000002,3.3207358,0.0311968,-14.85201,-20.813644399999998,1
J110719.72+025820.5,166.83218,2.9723671,0.0750834,-15.348589000000002,-21.6330128,1
J110734.68+031416.7,166.8945,3.2379732999999997,0.15876300000000002,-15.517036,-21.201276800000002,0
J110740.05+025915.2,166.91686,2.9875627000000002,0.07572100000000001,-14.841308999999999,-19.5953522,0
J110759.60+024314.7,166.99833999999998,2.7207496,0.057754999999999994,-15.147413,-21.031387300000002,0
J110749.13+022123.9,166.95471,2.3566261,0.030911200000000003,-15.02161,-20.5426331,1
J110821.98+023924.7,167.09159,2.6568645,0.133575,-15.020254999999999,-20.848173100000004,1
J111020.09+025008.5,167.58371,2.8356951,0.107856,-15.592908,-20.762216600000002,1
J111013.80+022022.7,167.55749,2.3396468999999995,0.0355115,-15.147828,-19.4158669,1
J111007.99+032639.5,167.53329,3.4443062999999996,0.040655500000000004,-14.879792000000002,-20.1881733,0
J111042.36+030033.8,167.67649,3.0093845,0.107697,-14.278928,-20.9347763,1
J111113.34+031922.8,167.80557,3.322999,0.0973538,-15.440864000000001,-19.8650417,0
J111642.95+013057.6,169.17896000000002,1.5160078000000001,0.184887,-14.902856,-21.4042854,1
J111645.57+022527.0,169.18988000000002,2.4241577999999997,0.0761618,-14.969558,-19.6547337,0
J111438.62+011641.6,168.66092,1.2782153,0.0450492,-15.261937,-20.043346399999997,1
J111454.75+021230.8,168.72811000000002,2.2085522,0.129912,-15.489170999999999,-21.225309399999997,1
J111424.52+015717.4,168.60215,1.9548238000000002,0.142432,-15.638822,-20.9051781,1
J111328.47+014641.3,168.36864,1.7781482,0.0819146,-14.138641,-20.0581417,0
J111329.09+022638.9,168.37121000000002,2.4441302000000005,0.0719654,-15.613585999999998,-19.5656033,0
J111032.02+021244.1,167.6334,2.2122537,0.0762629,-15.549651999999998,-21.110519399999998,1
J111159.48+013643.5,167.99784,1.6120921,0.110697,-14.535348,-20.7597733,1
J110907.07+020326.2,167.27947,2.0572792,0.057384500000000005,-15.6327,-20.612361899999996,1
J110957.14+020138.6,167.4881,2.0273819,0.0629268,-13.774492,-21.1423702,1
J111054.04+032925.5,167.72518,3.4904174,0.12480999999999999,-15.392296,-20.6235676,1
J111133.87+025727.3,167.89112,2.9575894,0.042502899999999996,-15.425967000000002,-20.5551414,1
J111452.56+032030.6,168.71902,3.3418372000000005,0.0495722,-15.473847,-19.0480518,1
J111403.34+031327.3,168.51391999999998,3.2242472999999996,0.0751851,-15.316273,-20.8767223,1
J111324.47+022753.4,168.35195,2.4648423999999998,0.191858,-15.088188,-21.2930489,1
J111345.31+022751.6,168.43878999999998,2.4643446,0.07246960000000001,-15.495069,-19.6580677,0
J111515.47+023236.5,168.81447,2.5434683999999996,0.0778895,-15.502117000000002,-20.774555199999998,1
J111617.31+025319.8,169.07211,2.8888248,0.029875400000000003,-15.257973000000002,-20.9690781,1
J111730.73+032038.9,169.37805,3.3441513,0.0457725,-15.279595,-19.5598125,1
J111724.54+023353.5,169.35224,2.5648717999999997,0.0457836,-15.673352,-18.2577324,1
J111753.54+024647.2,169.47308999999998,2.7797867999999997,0.138674,-15.463909,-20.745046600000002,1
J111934.25+023129.3,169.8927,2.5247968,0.0508205,-14.651317,-20.165821100000002,1
J111834.35+024729.4,169.64311999999998,2.7915022,0.113173,-14.924789,-20.141159100000003,1
J121936.28+011602.1,184.90115,1.2672448,0.150582,-14.287838,-20.9110966,1
J121821.75+015801.4,184.59063,1.9670592,0.11601900000000001,-15.442167999999999,-20.608429,1
J121827.78+010237.2,184.61576000000002,1.0436781,0.116997,-14.768502999999999,-20.9470558,1
J121733.51+021200.2,184.38961,2.2000582000000004,0.0818803,-15.041938,-20.6662998,1
J121731.03+020547.9,184.37931,2.0966369,0.09936060000000001,-15.599344,-20.351442300000002,1
J121538.40+012700.8,183.91001,1.4502348999999999,0.0736176,-15.213782,-19.39151,1
J121636.22+012451.9,184.15091999999999,1.4144077,0.13334100000000002,-15.532774,-21.4500599,1
J121430.66+015710.1,183.62775,1.9527922999999998,0.07889199999999999,-15.604598000000001,-20.3226337,1
J121454.38+015458.3,183.72659,1.9161945,0.09883660000000001,-15.07905,-21.0514526,1
J121503.04+021409.5,183.76266999999999,2.2359693,0.13279100000000002,-15.484160000000001,-20.6137962,1
J121445.81+021706.8,183.69088,2.2852109,0.0985582,-15.394870000000001,-21.042499499999998,1
J121446.40+013547.4,183.69333999999998,1.5964981000000003,0.0829462,-14.81364,-20.603653,1
J121218.29+023412.8,183.07621,2.5702164,0.083321,-15.474223,-19.6503963,0
J121359.95+033212.9,183.49981,3.5369163,0.07179479999999999,-15.400416,-19.527071,1
J121056.01+024740.4,182.73337,2.7945637000000003,0.0766681,-15.641108,-20.9777737,1
J121208.90+032055.0,183.0371,3.3486067999999998,0.132722,-15.550834,-21.4853725,1
J121314.27+025555.9,183.30947,2.9321859,0.13281300000000001,-15.043042000000002,-20.7184849,1
J121327.10+023808.0,183.3629,2.6355538,0.073085,-15.631332,-20.9180813,1
J121747.51+024040.1,184.44797,2.6778003,0.0751686,-15.28386,-20.1628494,1
J121646.17+030716.7,184.19238,3.1213057,0.116219,-14.928203,-20.7411785,1
J121853.54+025932.1,184.72308999999998,2.9922632,0.0220177,-14.188923,-18.9920197,0
J121841.10+030013.4,184.67125,3.0037127999999997,0.136023,-15.540536,-21.072210300000002,1
J122008.51+033227.7,185.03544,3.5410182,0.0770316,-15.202094,-20.286459,1
J122500.81+014401.9,186.25336000000001,1.7338607,0.09006710000000001,-14.301016,-20.697086300000002,0
J122438.69+013243.0,186.16121,1.5452738000000001,0.0256584,-14.322785000000001,-19.1145573,1
J122435.06+015332.4,186.14609,1.8923438999999997,0.0239668,-15.568689000000001,-19.5514832,1
J122309.77+014237.9,185.79071000000002,1.7105168999999998,0.149069,-15.171798,-20.957462300000003,1
J122344.81+015950.7,185.93669,1.9974113999999998,0.18399300000000002,-14.568179,-21.4970608,1
J122401.80+021108.1,186.00748000000002,2.1855802000000004,0.0762392,-15.572132,-20.992979000000002,1
J122254.17+014906.3,185.72572,1.818409,0.07470410000000001,-15.453775,-19.9052944,1
J122234.90+014505.7,185.64541,1.7515958999999999,0.109233,-15.372614000000002,-21.0941944,1
J122124.08+011728.1,185.35031999999998,1.2911356,0.0788137,-15.580401,-20.6407146,0
J121857.60+021219.1,184.74002,2.2053173999999998,0.028419099999999996,-15.280214,-18.2423134,1
J122059.16+032706.8,185.24649,3.4518894999999996,0.10477,-15.440744,-21.4240875,1
J122141.89+030606.8,185.42455,3.1018914,0.17718499999999998,-15.224371,-21.169958100000002,1
J122009.81+024814.6,185.04089,2.8040562999999996,0.140312,-15.415470000000001,-20.6517315,1
J122047.86+023939.5,185.19942,2.6609761,0.159141,-15.615784,-21.7409115,1
J122242.34+030830.5,185.67641,3.1418169,0.0230326,-13.920476999999998,-20.3335915,1
J122242.44+030434.7,185.67684,3.0763037,0.0796882,-15.634904999999998,-19.650487899999998,1
J122310.09+025542.9,185.79205,2.9285697999999996,0.0772538,-15.445916,-20.1074944,1
J122341.58+025740.6,185.92325,2.9612658,0.025121200000000003,-14.986685999999999,-20.5910358,1
J122339.30+022922.8,185.91373000000002,2.4896792000000003,0.0756591,-15.0349,-20.245109600000003,0
J122320.30+023026.9,185.83456999999999,2.5074729,0.0780146,-15.451772,-19.8979607,1
J122423.55+023946.7,186.09812,2.6629688999999996,0.0768771,-15.033610000000001,-20.8746738,1
J122459.45+031216.7,186.24771,3.2046526,0.07779639999999999,-14.577048000000001,-19.462696100000002,1
J122456.52+024644.9,186.23548,2.7791322999999997,0.025975599999999998,-15.057422,-19.6475811,1
J122641.64+025804.3,186.67349,2.9678728,0.0904013,-15.228792000000002,-20.6209698,1
J122628.20+025107.5,186.61749,2.8520938,0.0843034,-15.604256,-19.613271700000002,1
J122727.62+031807.7,186.86507,3.3021323,0.048860900000000006,-14.740312,-21.270639399999997,1
J122719.58+024031.1,186.83158,2.6753194,0.0781421,-15.095787,-20.3469448,1
J123537.55+014350.9,188.90646,1.7308161,0.08627330000000001,-15.640028,-20.2296715,1
J123607.14+013727.6,189.02974,1.6243424,0.178283,-15.493454000000002,-22.058610899999998,1
J123810.44+021829.8,189.54352,2.3082732999999998,0.165549,-15.206957000000001,-21.4317188,1
J123457.97+011628.0,188.74153,1.2744345,0.13308599999999998,-15.612356,-20.833149,1
J123137.20+014722.5,187.905,1.7895729999999999,0.14165999999999998,-15.220488000000001,-21.212862,1
J123342.35+020813.0,188.42647,2.1369345,0.08167039999999999,-15.592452,-20.7281647,1
J123401.52+022229.7,188.50634,2.3749172,0.101405,-15.643245,-20.293579100000002,0
J122949.70+023109.3,187.4571,2.5192488999999996,0.029968599999999998,-15.450693,-20.0729027,1
J123015.84+011854.3,187.56599999999997,1.3150966999999998,0.198623,-15.233223,-21.638279,1
J122831.96+022733.9,187.13318,2.4594241,0.158161,-15.206126000000001,-21.6056538,1
J122940.51+031756.6,187.41881,3.2990468999999996,0.08504289999999999,-15.199332,-19.7988682,1
J122929.40+034128.0,187.37251,3.6911101000000004,0.0987712,-15.628264000000001,-20.1087837,1
J122852.14+032232.9,187.21724,3.3758137,0.0790283,-15.222942000000002,-19.5663586,1
J122957.43+033540.8,187.48928,3.5946614,0.127941,-15.299939000000002,-21.923008,1
J123019.41+032712.8,187.58087,3.4535612,0.0486824,-14.164515,-20.777153,1
J123007.87+030934.3,187.5328,3.159529,0.08064349999999999,-15.348002,-21.645031,1
J123038.46+023449.3,187.66026000000002,2.580349,0.102474,-15.577136,-20.7029305,1
J123052.49+030850.3,187.7187,3.1473152,0.0814216,-14.833611999999999,-19.4727745,0
J123155.04+024354.2,187.97932,2.7317162999999995,0.0800607,-15.313667,-20.509077100000003,1
J123118.49+024609.0,187.82706000000002,2.7691755000000002,0.0993233,-15.570253,-20.5660305,1
J123310.61+023429.6,188.29422,2.5748835999999997,0.122798,-15.253503,-20.815282800000002,1
J123352.15+024846.5,188.46728000000002,2.8129063,0.100125,-15.570572,-20.355010999999998,1
J123424.66+032122.1,188.60275,3.3561502,0.178526,-15.182097,-21.5911751,1
J124543.86+020600.5,191.43273,2.1001354,0.159552,-15.196933,-21.003334,1
J124147.71+013158.7,190.44879,1.5329738000000002,0.08125239999999999,-15.510541,-20.4350948,1
J124333.92+022335.3,190.89132,2.3931472,0.0849045,-15.439896,-19.762348199999998,1
J124123.84+012834.9,190.34935,1.4763625,0.07977000000000001,-15.6262,-20.157772100000003,1
J124022.11+012104.9,190.09211000000002,1.3513568,0.120104,-15.268239999999999,-20.611411999999998,0
J124025.51+011933.3,190.10628,1.3259034,0.11996,-15.593501000000002,-21.5622978,1
J124141.70+022730.3,190.42373999999998,2.4584169,0.103531,-15.075498999999999,-21.3452168,1
J124019.46+021735.9,190.0811,2.2932954,0.15043199999999998,-15.044888,-21.6069889,1
J124033.99+020518.1,190.14161000000001,2.0883706,0.0936566,-14.644423000000002,-20.6321392,1
J124016.32+022154.4,190.06802,2.3651098999999998,0.079907,-15.034695999999999,-20.7847004,1
J123955.74+015450.7,189.98223000000002,1.9140714,0.08074479999999999,-14.620267000000002,-19.893562300000003,1
J124001.92+022241.4,190.00798999999998,2.3781617,0.123857,-15.470987,-20.811018,1
J123900.58+012248.6,189.7524,1.3801607,0.145135,-14.919592999999999,-20.7944508,1
J123915.78+015714.6,189.81575,1.9540544999999998,0.0455731,-15.050510999999998,-20.6032772,1
J123925.55+015411.0,189.85644,1.9030441000000002,0.10386600000000001,-14.785827,-20.2335663,1
J123840.31+014758.6,189.66795,1.7996126000000001,0.07583680000000001,-15.398275,-21.1746655,1
J123838.59+012822.5,189.6608,1.4729134,0.045441,-15.328485999999998,-21.1986561,1
J123828.77+014515.6,189.61986000000002,1.7543449,0.016871599999999997,-14.83032,-20.0864563,1
J123826.16+015655.1,189.60902,1.9486365,0.074282,-14.564836999999999,-20.160614000000002,1
J123736.51+013520.0,189.40211000000002,1.58889,0.017138499999999997,-15.486232000000001,-17.7951488,1
J123734.75+013222.9,189.3948,1.5396916999999999,0.141306,-14.143206,-20.6223335,1
J123630.61+013940.3,189.12753999999998,1.6611881000000002,0.08694910000000002,-15.540562,-20.8218212,1
J123718.54+034301.1,189.32727,3.7169851,0.07815010000000001,-15.109026,-20.776916500000002,1
J123546.48+031205.1,188.94365,3.2014105,0.12324,-14.903697,-20.8494549,1
J123837.57+033049.4,189.65653999999998,3.5137351000000003,0.134982,-15.300621,-20.8583164,1
J123840.64+031345.0,189.66933999999998,3.2291719,0.156845,-15.438734,-21.049497600000002,0
J123849.11+034253.0,189.70462,3.7147261,0.08527269999999999,-15.302824,-20.3177795,1
J123925.04+025504.0,189.85433999999998,2.9177715,0.11648299999999999,-15.520517000000002,-20.450986899999997,1
J124024.53+031212.9,190.1022,3.2035825,0.113452,-15.536501000000001,-20.392892800000002,1
J124100.13+024545.7,190.25054,2.7626844,0.109911,-15.546152,-20.548275,1
J124136.82+033923.5,190.40343000000001,3.6565288999999996,0.0824524,-14.889569,-19.496536300000002,1
J124141.13+025018.5,190.42139,2.8384697999999995,0.132553,-15.354139000000002,-20.539863600000004,1
J124251.99+033620.7,190.71663,3.6057481,0.0484645,-15.091535,-19.4521332,0
J124318.73+033300.6,190.82806000000002,3.5501537000000005,0.0477645,-14.589244,-21.570594800000002,1
J124253.26+025249.4,190.72191999999998,2.8803976000000002,0.0840052,-15.626420999999999,-19.9206734,0
J131704.95+014940.7,199.27064,1.8279763,0.036356900000000004,-15.111195,-20.77388,1
J131521.65+011841.8,198.8402,1.3116039,0.0329536,-15.377089000000002,-20.04035,0
J131636.36+015921.1,199.15152,1.9891883000000001,0.136786,-15.073104,-21.7242031,1
J131246.18+012017.7,198.19241,1.3382566,0.0476423,-15.232732999999998,-20.3070488,1
J131352.40+020757.3,198.46832,2.1325868,0.030265800000000002,-14.895672,-20.5193634,1
J131212.89+020715.3,198.05369,2.1209269,0.019397099999999997,-14.15644,-18.9376888,1
J131120.10+011626.3,197.83375,1.2739812,0.0999443,-15.656613,-20.7824669,1
J131036.30+012122.0,197.65123,1.3561219,0.0825944,-15.341438,-20.4433708,1
J130942.68+014852.2,197.42782,1.8144904999999998,0.143954,-14.098688000000001,-21.012989,1
J130816.67+013942.3,197.06946000000002,1.6617619,0.05793009999999999,-15.462693,-20.035739899999996,1
J130656.30+014749.7,196.73457,1.7971378,0.0694007,-15.568553,-19.4331684,1
J130750.80+031140.8,196.96168,3.1946592999999996,0.0385855,-14.968107999999999,-21.0921879,1
J130739.67+030912.8,196.91528,3.1535676,0.090052,-15.265379000000001,-20.570642499999998,1
J130720.14+025956.0,196.83392,2.9988973999999997,0.0467426,-15.447695999999999,-20.1414928,1
J130658.87+022139.5,196.74528999999998,2.3609633,0.08155010000000001,-15.417634,-19.949235899999998,1
J130651.90+024609.6,196.71623,2.7693431,0.0880427,-15.575083,-20.9401932,1
J130951.09+031833.5,197.46288,3.3093082000000003,0.110697,-15.259811,-21.388471600000003,1
J131055.41+030055.0,197.73089,3.0152721000000002,0.0838951,-15.619962,-20.8759384,1
J131058.37+024710.6,197.74322,2.7862742999999996,0.08432139999999999,-13.639073000000002,-21.042820000000003,1
J131128.14+022233.1,197.86723999999998,2.3758607999999994,0.0991466,-15.575033,-21.004425,1
J131105.33+022528.4,197.7722,2.4245566000000003,0.0674216,-15.237706,-19.3131275,0
J131300.88+031342.3,198.25366,3.2284136,0.077422,-15.050122,-20.6244335,1
J131324.61+030403.8,198.35256,3.0677244,0.09957919999999999,-15.646319,-19.9993763,1
J131520.63+033012.6,198.83597,3.5034975,0.05539730000000001,-15.553191,-19.8693981,1
J131655.89+025750.9,199.23289,2.9641481,0.0474904,-15.303692000000002,-20.0895767,0
J131650.35+025944.3,199.20978,2.9956254,0.047485,-15.634789999999999,-20.7877808,1
J132353.17+011740.5,200.97155,1.2945958,0.08663660000000001,-15.237303,-20.1064072,1
J132401.47+013101.5,201.00613,1.5170963,0.108537,-15.198572,-21.0427704,1
J132506.35+015144.9,201.27645,1.8624659,0.0575857,-15.501102,-20.021905899999997,1
J132314.67+012447.6,200.81114,1.4132186000000002,0.10856800000000001,-15.277914,-20.914928399999997,1
J132328.88+013015.0,200.87034,1.5041611000000001,0.109009,-15.243307000000001,-21.0105629,1
J132351.60+015305.2,200.96499,1.8847651,0.08233710000000001,-15.466047,-21.3140659,1
J132123.36+012329.6,200.34734,1.391559,0.135982,-14.742576999999999,-21.4689503,1
J132226.22+012136.5,200.60926,1.3601435,0.079262,-15.322910999999998,-19.8946342,1
J132056.15+013013.2,200.23394,1.5036724,0.0202461,-14.534144,-19.8623638,1
J132100.49+011609.3,200.25206,1.2692551,0.148385,-15.377563,-21.7484188,1
J132108.94+013600.1,200.28723,1.6000173,0.145334,-15.17675,-21.449254999999997,1
J132109.19+014640.7,200.28828000000001,1.7779783,0.147352,-14.093664000000002,-20.9362602,1
J132023.25+015528.4,200.09686000000002,1.9245662000000001,0.143174,-14.728391,-21.1656075,0
J132033.19+014953.4,200.13828999999998,1.8314956000000002,0.111054,-15.512531,-20.0659657,1
J132003.38+015505.6,200.01407,1.9182205,0.136695,-14.156925,-21.4784298,1
J131914.95+014047.0,199.81229,1.6797189,0.140094,-15.238351000000002,-21.7299042,1
J132010.83+011446.6,200.04511000000002,1.2462779,0.0484679,-15.276001,-19.6917229,1
J131919.15+013112.0,199.82978,1.5199863,0.11074200000000001,-15.005207,-20.3965912,1
J131823.72+012837.8,199.59883,1.4771595,0.047437599999999996,-14.487328,-18.9815807,1
J131926.40+013343.1,199.85998,1.5619667,0.0746167,-15.497062,-20.9995327,1
J131720.12+012316.7,199.33385,1.3879667,0.0993436,-15.637818,-21.0414238,1
J131521.55+015539.2,198.83981,1.9275558999999998,0.0345056,-15.308592,-21.0323715,1
J131730.23+030610.3,199.37593999999999,3.1028717999999995,0.066969,-15.264555999999999,-19.7696285,1
J131803.72+025533.3,199.51548,2.9259234,0.0786725,-15.541984,-20.3998127,1
J131927.70+025508.7,199.8654,2.919073,0.045217099999999996,-15.444488,-18.743141199999997,1
J132125.06+032601.0,200.3544,3.4336107000000005,0.111698,-15.473085999999999,-20.5454712,1
J132123.40+024343.9,200.34749,2.7288675,0.1456,-15.427759,-21.046653699999997,1
J132135.18+032243.7,200.3966,3.378794,0.11319800000000001,-15.171756,-21.386404000000002,1
J132235.93+025601.6,200.64969,2.9337687000000003,0.128708,-15.339943,-20.984951000000002,1
J132300.22+031807.5,200.75091,3.3020731,0.164752,-15.477748000000002,-21.637516,1
J132208.92+030221.3,200.53715,3.0392601000000004,0.13525299999999998,-15.485288,-20.967716199999998,0
J132211.62+031028.7,200.54842,3.1746272,0.056375699999999994,-15.628048999999999,-19.5838299,1
J132227.07+031930.3,200.61278000000001,3.3250745999999998,0.138233,-14.915932999999999,-20.789476399999998,1
J132424.18+024624.8,201.10076,2.773542,0.0784203,-15.664544,-19.6601887,1
J133028.74+011608.7,202.61973,1.2690714,0.0809357,-15.411337,-20.769268,0
J133025.43+012940.9,202.60596999999999,1.494693,0.0829072,-15.2445,-21.126955,1
J133159.84+015403.8,202.99933000000001,1.9010586,0.0779897,-15.321579999999999,-21.779304500000002,1
J133152.89+020059.2,202.97036,2.0164482,0.08577749999999999,-13.996523000000002,-21.556888600000004,1
J133105.95+014816.7,202.7748,1.8046304,0.139853,-15.591863,-21.155893300000002,1
J133031.40+014224.9,202.63083999999998,1.7069071,0.176982,-15.360525,-21.2951717,1
J133038.03+014934.8,202.65846000000002,1.8263326000000002,0.154678,-14.862209,-21.416748000000002,1
J132919.85+013651.9,202.33268999999999,1.6144272,0.140128,-15.169167999999999,-20.5025845,1
J132854.70+020226.5,202.2279,2.0407013,0.139471,-15.467435,-20.564348199999998,0
J132841.57+015801.0,202.17322,1.9669501,0.08252689999999999,-15.244624,-20.430763199999998,1
J132847.54+013049.2,202.19808999999998,1.5136675,0.110733,-15.365257000000001,-20.7692623,1
J132721.87+012141.1,201.84113,1.3614206,0.0818529,-15.390875,-19.411531399999998,0
J132716.67+005243.3,201.81945,0.8787017,0.0790825,-15.377367000000001,-21.1814404,1
J132655.83+014929.1,201.73263,1.8247401,0.136738,-15.435023000000001,-20.9722843,1
J132750.31+013205.1,201.95963,1.5347623,0.17938199999999999,-15.445035,-21.3181667,1
J132656.98+011154.6,201.73743000000002,1.1985048,0.0831522,-15.188728,-21.008825299999998,0
J132605.18+011409.7,201.52157,1.2360163,0.082149,-15.599402,-19.8551865,1
J132340.71+012142.5,200.91964,1.3618085,0.056819100000000004,-15.238620000000001,-21.1704388,1
J132248.69+013541.0,200.70286000000002,1.5947108,0.0937646,-15.280087,-20.5537109,1
J132321.62+015630.3,200.84009,1.9417503,0.110571,-15.004767999999999,-21.6888332,1
J132305.63+015125.3,200.77346,1.8570157999999999,0.07312310000000001,-15.588354,-19.296819699999997,1
J132418.35+030816.7,201.07646,3.1379734,0.141043,-14.760748999999999,-20.462055199999998,0
J132248.12+022650.3,200.70048,2.4473133,0.0965074,-15.630273999999998,-20.5710793,1
J132616.01+033128.1,201.56671,3.5244697,0.0996605,-15.590824,-20.249862699999998,1
J132548.57+033405.5,201.45238,3.5681971,0.0384586,-14.962688,-18.163681,1
J132505.59+021752.6,201.27331,2.2979477999999998,0.10169700000000001,-15.418301999999999,-20.913868,0
J132515.07+022047.0,201.3128,2.3463917000000003,0.101771,-15.123869000000001,-21.1465359,1
J132706.60+033248.3,201.77748,3.5467592000000003,0.0803281,-14.313254999999998,-20.531106899999997,0
J132756.85+030152.1,201.98689,3.0311388,0.0806552,-15.295278,-20.2760544,1
J132801.69+025315.2,202.00704,2.8875507000000002,0.10091900000000001,-15.572929,-20.0908146,1
J132832.55+024708.4,202.13564,2.7856717,0.0870137,-15.532546,-20.987196,1
J132844.51+032201.5,202.18544,3.3670904000000004,0.0805704,-15.589827,-20.126472500000002,1
J133023.78+022058.6,202.59909,2.3496142000000004,0.0320119,-15.295731,-19.1623707,1
J132943.68+022051.9,202.43201000000002,2.3477412,0.0828895,-15.09591,-20.302671399999998,1
J132929.85+030741.9,202.37438,3.1282973999999997,0.114107,-15.434264,-21.8175488,1
J133203.29+030615.5,203.01371,3.1043172,0.10976199999999998,-15.218960999999998,-20.8351307,1
J133314.69+022019.4,203.31121000000002,2.3387314999999997,0.0600649,-15.530692000000002,-19.8735294,1
J133207.29+022245.6,203.03037,2.3793257999999997,0.139129,-15.133545000000002,-21.8746471,1
