name1,ra1,dec1,z1,lum_oiii1,petro_abs_mag1,central1,gz2id1,name2,ra2,dec2,z2,lum_oiii2,petro_abs_mag2,central2,gz2id2
J112536.17+542257.2,171.40069,54.382555,0.020641999999999997,40.493327,-18.783144,1.0,19869.0,J085949.05+050339.1,134.95436999999998,5.0608525,0.012519200000000001,39.29758023472236,-18.693374600000002,1.0,4254.0
J120257.82+045045.1,180.7409,4.84585,0.020675,39.634736,-20.4412098,1.0,1516.0,J171934.81+563748.1,259.89506,56.630038,0.0273728,39.629025,-20.4201908,1.0,4898.0
J120257.82+045045.1,180.7409,4.84585,0.020675,39.634736,-20.4412098,1.0,1516.0,J074252.09+220645.8,115.71705,22.11272,0.028585900000000008,39.65313179328044,-20.376016600000003,1.0,5500.0
J120257.82+045045.1,180.7409,4.84585,0.020675,39.634736,-20.4412098,1.0,1516.0,J111406.32+554239.1,168.52632,55.710871999999995,0.0279428,39.6692394125984,-20.537113199999997,1.0,3837.0
J120257.82+045045.1,180.7409,4.84585,0.020675,39.634736,-20.4412098,1.0,1516.0,J151944.30+441918.6,229.93459,44.321846,0.028207299999999998,39.69420908044463,-20.4657021,1.0,4600.0
J120257.82+045045.1,180.7409,4.84585,0.020675,39.634736,-20.4412098,1.0,1516.0,J090015.62+401748.4,135.06507,40.296765,0.0289336,39.563200108680796,-20.4911003,1.0,4516.0
J111607.65+412353.2,169.03189,41.398105,0.020843,39.571875,-19.529272100000004,1.0,7650.0,J114422.81+082315.1,176.09505,8.3875392,0.0199703,39.568495,-19.4544392,1.0,7733.0
J111607.65+412353.2,169.03189,41.398105,0.020843,39.571875,-19.529272100000004,1.0,7650.0,J091431.31+491657.5,138.63047,49.282628,0.0293311,39.595150896985565,-19.4857254,1.0,25043.0
J111607.65+412353.2,169.03189,41.398105,0.020843,39.571875,-19.529272100000004,1.0,7650.0,J111926.22+031205.8,169.85925,3.2016116,0.023561900000000004,39.44970973710817,-19.5572948,1.0,11811.0
J111607.65+412353.2,169.03189,41.398105,0.020843,39.571875,-19.529272100000004,1.0,7650.0,J084715.58+511445.0,131.81493,51.245832,0.0275885,39.717137503714966,-19.537933300000002,1.0,17178.0
J111607.65+412353.2,169.03189,41.398105,0.020843,39.571875,-19.529272100000004,1.0,7650.0,J093650.00+114503.7,144.20834,11.751024000000001,0.0287293,39.773765000000004,-19.5112953,1.0,18821.0
J114530.26+094344.8,176.37607,9.7291,0.021371,39.17394899999999,-19.571867,1.0,8035.0,J132505.37-005411.2,201.27236000000002,-0.90310404,0.0180788,39.16045799999999,-19.4992809,1.0,5144.0
J114530.26+094344.8,176.37607,9.7291,0.021371,39.17394899999999,-19.571867,1.0,8035.0,J102750.84+023634.1,156.96182,2.6094625,0.028554900000000005,39.15034245200047,-19.607198699999998,1.0,15584.0
J114530.26+094344.8,176.37607,9.7291,0.021371,39.17394899999999,-19.571867,1.0,8035.0,J122456.52+024644.9,186.23548,2.7791322999999997,0.025975599999999998,39.1290029960081,-19.6475811,1.0,13555.0
J114530.26+094344.8,176.37607,9.7291,0.021371,39.17394899999999,-19.571867,1.0,8035.0,J093606.84+411143.2,144.02851,41.195327,0.027815499999999996,39.107074888205425,-19.668508499999998,1.0,14398.0
J114530.26+094344.8,176.37607,9.7291,0.021371,39.17394899999999,-19.571867,1.0,8035.0,J215342.71+000823.8,328.42795,0.13994607,0.027472399999999998,39.24884903495827,-19.5902157,1.0,17544.0
J132428.24+044629.6,201.11768,4.774889,0.02143,39.576382,-18.6914368,1.0,28854.0,J085333.60+394537.3,133.39002,39.760373,0.023416,39.5933,-18.706867199999998,1.0,37687.0
J132428.24+044629.6,201.11768,4.774889,0.02143,39.576382,-18.6914368,1.0,28854.0,J161433.82+414240.5,243.64091000000002,41.711242999999996,0.026414299999999998,39.540072298701034,-18.7301826,1.0,55082.0
J132428.24+044629.6,201.11768,4.774889,0.02143,39.576382,-18.6914368,1.0,28854.0,J135848.07+045426.9,209.70031,4.9074855,0.024738200000000002,39.765195941638325,-18.7644653,1.0,35047.0
J132428.24+044629.6,201.11768,4.774889,0.02143,39.576382,-18.6914368,1.0,28854.0,J085449.19+574012.6,133.70496,57.670173,0.014201499999999999,39.36457508465293,-18.5945091,1.0,7180.0
J132428.24+044629.6,201.11768,4.774889,0.02143,39.576382,-18.6914368,1.0,28854.0,J085949.05+050339.1,134.95436999999998,5.0608525,0.012519200000000001,39.29758023472236,-18.693374600000002,1.0,4254.0
J082510.23+375919.8,126.29263,37.988820000000004,0.021431,40.416423,-19.3207531,1.0,10149.0,J073715.73+313110.9,114.31555,31.519703000000003,0.0267995,40.855788570122755,-19.2827053,1.0,25775.0
J082510.23+375919.8,126.29263,37.988820000000004,0.021431,40.416423,-19.3207531,1.0,10149.0,J111835.82+002511.2,169.64924,0.41976742,0.0250768,39.92992221631416,-19.3721313,1.0,19315.0
J082510.23+375919.8,126.29263,37.988820000000004,0.021431,40.416423,-19.3207531,1.0,10149.0,J081006.07+245519.5,122.52528000000001,24.922096,0.0140412,39.89891679844745,-19.302307100000004,1.0,2782.0
J082510.23+375919.8,126.29263,37.988820000000004,0.021431,40.416423,-19.3207531,1.0,10149.0,J030801.40-005325.8,47.005833,-0.89049031,0.0289808,39.818936361301354,-19.2964077,1.0,31288.0
J082510.23+375919.8,126.29263,37.988820000000004,0.021431,40.416423,-19.3207531,1.0,10149.0,J115704.55+434937.6,179.26895,43.8271,0.0252319,39.785527,-19.3098221,1.0,20116.0
J093812.26+074340.1,144.5511,7.727792,0.021894999999999998,40.055331,-19.6414452,1.0,7850.0,J082854.33+343906.0,127.22636000000001,34.651656,0.020921900000000004,40.057303999999995,-19.6510639,1.0,6951.0
J093812.26+074340.1,144.5511,7.727792,0.021894999999999998,40.055331,-19.6414452,1.0,7850.0,J094814.71+574444.5,147.0613,57.74568100000001,0.0297192,40.04407863529627,-19.665884,1.0,19946.0
J093812.26+074340.1,144.5511,7.727792,0.021894999999999998,40.055331,-19.6414452,1.0,7850.0,J135857.98+614050.6,209.74157999999997,61.680726,0.029932099999999996,40.089610600240476,-19.7141285,1.0,20405.0
J093812.26+074340.1,144.5511,7.727792,0.021894999999999998,40.055331,-19.6414452,1.0,7850.0,J164546.27+375946.6,251.44279,37.996268,0.030760400000000007,39.961260596024886,-19.6769238,1.0,22648.0
J093812.26+074340.1,144.5511,7.727792,0.021894999999999998,40.055331,-19.6414452,1.0,7850.0,J111038.86+034519.6,167.66192,3.7554482000000013,0.0254525,40.233325256527785,-19.6924763,1.0,12303.0
J133815.87+043233.3,204.56613000000002,4.542593,0.022975,40.967855,-21.3850384,1.0,482.0,J075953.49+232324.2,119.97287,23.390062,0.029170299999999996,40.298635,-21.3161354,1.0,1446.0
J133815.87+043233.3,204.56613000000002,4.542593,0.022975,40.967855,-21.3850384,1.0,482.0,J114509.25+494307.7,176.28855,49.718795,0.0322772,39.78064142072722,-21.4292049,1.0,1704.0
J133815.87+043233.3,204.56613000000002,4.542593,0.022975,40.967855,-21.3850384,1.0,482.0,J141451.35+030751.3,213.71395,3.1309259999999997,0.025333599999999998,39.754789434693976,-21.4176521,1.0,612.0
