name,ra,dec,z,lum_oiii,petro_abs_mag,petro_app_mag,central,gz2id,gz2class
J100442.39+011158.3,151.17661,1.1995308,0.0824028,39.77090862331625,-20.3312111,16.763238448978502,0,174247.0,Sb
J100734.14+001638.1,151.89223,0.27724718,0.0334305,39.21595508996046,-19.8793507,15.180360549650993,0,19548.0,Sb?t
J101346.82-005451.2,153.44509,-0.91421698,0.0426417,40.55550683186967,-20.703268100000006,14.899560127251947,0,14413.0,Ser(m)
J101422.96-003731.2,153.59565,-0.6253347,0.086161,39.62567129051201,-21.529609699999998,15.667279217470755,1,35980.0,SBc2m
J101041.10-010116.5,152.67123999999995,-1.021249,0.0444514,39.0970269840212,-19.5475025,16.14843736790003,1,81336.0,Ei
J100757.31-005612.3,151.98881,-0.93674695,0.155013,40.268396257452046,-20.936615,17.632998446100427,1,,
J100831.99-004000.8,152.13329,-0.66688733,0.0215146,38.86654568539185,-20.086628,13.996777591526234,1,2810.0,Sc+t
J100935.71+011145.2,152.39879,1.195886,0.185995,40.46116506878404,-21.6238365,17.382340424660402,1,,
J101112.05+004926.9,152.8002,0.8241363000000002,0.12707000000000002,40.44095237842554,-20.383249300000006,17.716323261156173,1,,
J101415.96+000430.3,153.56648,0.075081345,0.10313800000000001,39.931365584803075,-20.1274509,17.484885910320006,1,,
J101202.09+005252.1,153.0087,0.88113168,0.123173,40.674625352708134,-20.4977074,17.528750366072995,1,,
J102108.18-005119.1,155.28408000000005,-0.85529385,0.1265,41.13506740341463,-21.410318399999998,16.678692364978616,1,156145.0,SBb2m
J102008.10-004751.0,155.03376,-0.79749571,0.05588049999999999,39.84810348614332,-20.750486399999996,15.46019880254736,1,31811.0,SBb2t(r)
J102137.37-002345.6,155.40572,-0.39598983,0.075276,39.864881109210465,-20.2777882,16.609540397242608,1,131202.0,SBb2m
J102207.37-000415.5,155.53071,-0.07096126,0.12546300000000002,39.997237795731934,-20.8844395,17.18524122506311,1,,
J101908.67-010146.4,154.78614,-1.0295478999999998,0.0949139,40.13601597392999,-20.5325603,16.887340838343675,0,211488.0,Sb
J102040.55-003942.3,155.16897,-0.66176376,0.09188860000000001,39.81409202614858,-20.3422794,17.002834483690968,1,241050.0,Ec
J102059.56-001033.9,155.24815,-0.1760855,0.0559192,39.538248896947906,-20.6215534,15.590695146810551,1,37417.0,Ser
J101754.73-002811.8,154.47804,-0.46995351,0.18171600000000002,41.80718902835733,-21.4986362,17.451454381965288,1,,
J101736.58-001351.6,154.40243,-0.23100337,0.11412,40.55060147442336,-20.4630203,17.38482867791647,1,,
J101713.02-001531.7,154.30426,-0.25879699,0.097982,39.78016496702103,-20.2144718,17.279001549062453,1,,
J101626.37-001434.8,154.10987,-0.24298760000000005,0.0707958,39.45278423337717,-20.4349861,16.312318756676856,0,100027.0,Sb
J101600.62-000645.7,154.00259,-0.11270410000000004,0.0599946,39.91719664462664,-20.2416077,16.1296980283439,1,77658.0,Ser
J101507.62+005842.3,153.78173,0.97841207,0.0714885,39.62926355724411,-20.458601,16.310898210663133,0,93693.0,Sb(r)
J101536.21+005459.4,153.90088,0.91651331,0.120299,42.14208994569343,-20.844518700000002,17.126612962448707,1,,
J101652.75+000240.5,154.21979,0.044587311,0.07214069999999999,40.096467637001865,-19.305254,17.48495455160441,0,,
J101653.62+000442.6,154.2234,0.078502824,0.07146849999999999,39.466127500192414,-20.445076,16.323785295589488,0,101008.0,Ser(m)
J101830.80+000505.0,154.62833,0.084729316,0.0623414,39.76757181483715,-19.2884693,17.16977009108521,1,,
J101806.67+000559.8,154.52778,0.09994892,0.04841380000000002,40.57482088050018,-20.6338921,15.25369573003117,1,16242.0,Ei
J101929.37-000114.6,154.87239,-0.020718353999999998,0.0929296,40.879687634868944,-20.122812300000003,17.248295878073822,1,,
J101714.15+010943.7,154.30893999999995,1.1621464,0.0982756,40.156325274479116,-19.9718838,17.528515196414777,1,,
J101740.32+010848.4,154.41801,1.1467889999999998,0.18801700000000002,40.369358734526095,-21.149583800000002,17.88268178365787,1,,
J102039.39+000008.1,155.16412,0.0022595689000000003,0.053406100000000005,39.39737663770029,-21.2771339,14.831360122027721,1,13249.0,Sb?t
J102146.60+000320.1,155.44416,0.055572696,0.112071,39.86363572817845,-20.2942677,17.511309854190714,1,,
J102107.66+004057.4,155.2819,0.68260419,0.05539630000000001,39.722190390649025,-21.1546726,15.036363833133906,1,15175.0,Sb2l(d)
J102725.57-004232.3,156.85655,-0.70898048,0.110525,40.751785641564304,-20.638496399999998,17.134702087443323,1,,
J102856.25-000202.2,157.23436999999996,-0.03394825,0.0946957,39.81053557624169,-20.5177021,16.896881183508498,0,213928.0,Sb2l(m)
J102955.37-000456.8,157.4807,-0.082453344,0.183367,40.94802098464177,-21.5352268,17.436647463708876,1,,
J102632.72-005419.7,156.63634,-0.90546575,0.10253699999999999,39.833972745799564,-21.022327399999998,16.576447337761266,1,139471.0,SBb2t
J102706.03-001112.5,156.77513000000005,-0.18679218,0.0960794,39.976334527247964,-20.530592000000002,16.91751932726168,0,218273.0,Sc2l
J102635.23-000157.9,156.64678999999995,-0.032751562000000005,0.11006300000000001,41.191966396516385,-20.502470000000002,17.260969609512447,1,,
J102447.09-001624.8,156.19619,-0.27355211,0.0964635,40.37523160975761,-20.155139899999998,17.3021973183179,1,,
J102327.39-001325.7,155.86411,-0.22381505,0.09565900000000001,40.546419576417264,-20.5795879,16.85838548819796,0,180446.0,Sb2l
J102310.98-002810.8,155.79575,-0.46967696,0.112613,41.812153394525396,-20.3305073,17.486322216345293,1,,
J102209.20-005937.1,155.53833999999995,-0.99364116,0.169436,40.35009107848978,-21.345884299999998,17.436172201249136,1,,
J102143.30+011428.4,155.43042,1.2412261,0.07853710000000001,41.267506,-20.9125023,16.071824727277487,1,71129.0,Sb?m(r)
J102402.93+005633.4,156.01221999999999,0.94261848,0.0989318,39.88011746042818,-19.9681568,17.54765057508548,1,,
J102529.27+005548.9,156.37197,0.93025259,0.147049,40.38605697495333,-20.937154800000002,17.50713098537864,1,,
J102621.14+004105.8,156.58808,0.68495794,0.0214326,39.822484901676226,-19.580896399999997,14.4940834147527,1,6693.0,Sb2m
J102548.38+010024.8,156.4516,1.0068925,0.0976148,39.98979372429132,-20.844595,16.64018886614689,0,162794.0,Sb
J102725.02+011430.3,156.85423,1.2417612,0.0220079,39.0925124571939,-19.2757931,14.857643051754927,0,,
J102714.05+004907.5,156.80853000000005,0.81874291,0.0316632,39.43478988810895,-18.5327015,16.406234355472797,1,103640.0,Sc
J102853.13+000641.9,157.22136,0.11164492,0.095279,40.00291138850563,-21.3701611,16.05861220055691,1,70479.0,Er(m)
J103632.24-002913.4,159.13433999999995,-0.48705558,0.159398,40.55514959010572,-21.6360168,17.000064989830427,1,239933.0,Er(m)
J103333.73-010249.3,158.39053,-1.0470216,0.153061,40.9617079234119,-21.0856171,17.45384297206114,0,,
J103529.02-002359.2,158.87091999999996,-0.39977503,0.0845663,40.284919720318605,-21.494339,15.65961223019025,1,40533.0,Ei
J103522.28-002602.7,158.84283,-0.43408724,0.08338430000000001,39.882629725489686,-19.5513573,17.57026808074258,0,,
J103223.03-003942.0,158.09595,-0.66166342,0.0545734,39.53490817849746,-19.841751100000003,16.315508819982128,1,89688.0,SBc2t
J103412.18-002252.1,158.55077,-0.38113422,0.152969,40.31204142813122,-21.2986832,17.23934688858388,1,,
J103300.69-002249.5,158.25288,-0.38042788,0.0552114,39.21886313214245,-20.174755100000002,16.008734362986395,1,65070.0,Sb
J103319.82-003605.8,158.33258,-0.6016073000000001,0.0503391,39.43078561369107,-20.675296799999998,15.299986301376945,1,25745.0,Sb
J103217.32-001945.6,158.07215,-0.32932776,0.0558247,39.8396340444491,-20.9035206,15.304908638532758,1,25976.0,Sc?t
J102924.97-000700.0,157.35404,-0.11667047,0.118396,40.20919696626636,-20.4488354,17.484974947395457,1,,
J103005.37-002858.2,157.52237,-0.48283647,0.0888834,39.70377342485196,-20.1860046,17.082468667395734,1,,
J102924.18-002655.8,157.35076999999995,-0.44884651,0.108177,40.08799704674768,-21.5930901,16.130106468781428,1,77627.0,Ei
J102811.88-005518.2,157.04951,-0.92172324,0.0560586,39.355486943590385,-19.3357639,16.882107279994678,1,212851.0,Ei
J102752.18+005112.2,156.9674,0.85339191,0.08965,39.78069954656448,-21.0929146,16.19534015913805,1,90900.0,SBb2m
J102645.03+000504.3,156.68761999999995,0.08452941,0.0960309,40.27977301920919,-20.312251999999997,17.134691897645506,0,,
J102912.17+010650.0,157.30071,1.1139026,0.148652,40.216717496921355,-20.7956619,17.6743501754026,1,,
J103023.27+005808.4,157.59696,0.9689866,0.08878989999999999,39.89974050963535,-19.9807987,17.285250794524643,1,,
J103213.38+011342.2,158.05575,1.2283874,0.127443,41.06473207627844,-20.4854164,17.621043631740008,1,,
J103202.63+005013.8,158.01097,0.83717302,0.0994281,40.610321890838755,-21.2845917,16.24280529558869,1,77997.0,Sc?t
J103148.91+010722.6,157.95378,1.1229525,0.0968642,41.371386575725005,-20.401006699999996,17.065918118649865,1,,
J103121.58+001352.0,157.83991,0.23112179,0.028481799999999998,38.79376875387341,-18.3159599,16.38791711135625,1,112916.0,Ec
J103138.91+000726.2,157.91212,0.12395673,0.142713,40.334907959247296,-21.2602139,17.113150294619306,1,236346.0,SBc2m
J103257.39+000224.3,158.23911,0.040075137000000004,0.07219980000000001,39.81451079168619,-19.7705593,17.021516992903038,1,224733.0,SBa2m
J103431.92+001956.6,158.63298999999995,0.33239538,0.0657439,39.58974941234933,-20.1804466,16.398402182956364,1,100355.0,SBb2m
J103443.94+000946.5,158.6831,0.16292412,0.06464600000000001,40.83248764342459,-19.4770947,17.063505149527447,1,,
J104445.20-001509.9,161.18835,-0.25274989999999997,0.150527,41.02096345994653,-21.6086349,16.891142566482717,0,198408.0,Er
J104359.46-002808.4,160.99774,-0.46900392,0.060189599999999996,39.455143586538256,-20.5920296,15.78662317306755,0,49645.0,SBb2l
J104315.16+000123.6,160.81316999999999,0.023208626,0.125959,40.03204681912053,-21.2287521,16.850192859332473,1,173430.0,Sc2l
J104051.27-005519.3,160.21361000000005,-0.92202713,0.039814999999999996,39.04181088482889,-20.1964607,15.25295101194779,1,20835.0,Ei
J104259.47-000320.0,160.74781000000004,-0.055543946,0.128171,40.06383117356364,-20.761175199999997,17.358673135348987,1,,
J104305.71-000317.6,160.77378000000004,-0.054898489,0.0954405,40.37270072321705,-20.42803,17.004657578913783,1,242830.0,SBb2m
J103921.34-004718.8,159.8389,-0.78854385,0.107625,40.219522940020546,-20.4779797,17.233313204767455,1,,
J103942.90-004228.6,159.92876,-0.70793702,0.0270933,39.28409174393389,-18.9117165,15.681389948326302,1,38603.0,Sb
J104158.46-003005.2,160.49358,-0.50143401,0.13811700000000002,41.34951332501358,-20.7344837,17.561475029242807,1,,
J104143.25-002007.7,160.43021000000005,-0.33546189,0.0741962,39.49306704451447,-20.1304264,16.72389808241734,1,154015.0,SBc2m
J103923.40-003203.3,159.84751,-0.53426204,0.114282,40.099004023498566,-20.7149448,17.136215727325155,1,,
J103853.90-005629.9,159.72458,-0.9416329,0.07553330000000001,39.67613407788171,-20.8241062,16.07102000167104,1,72285.0,Sb(r)
J103911.79-002434.2,159.79914,-0.40949106,0.0187789,39.016303627199896,-19.912839899999998,13.870781170623735,0,2679.0,SBb?t
J103724.85-004215.8,159.35356000000004,-0.70439744,0.0827701,40.68489094902096,-20.3519516,16.752703695895775,0,175140.0,Sb
J103705.76-004231.4,159.27398,-0.70871552,0.0826895,39.83370453188806,-19.7157745,17.386644955483046,1,,
J103352.22+002409.5,158.46759,0.40264458,0.0723635,39.62859530302159,-20.3955021,16.40173998629033,1,98044.0,Ei
J103655.23+010533.4,159.23012,1.0926136999999998,0.11758699999999996,40.049842686650585,-20.5260448,17.391728487443913,0,,
J103644.31+011057.3,159.18463,1.1825958,0.10808,40.264975735168456,-20.217269899999998,17.503839057798334,1,,
J103759.77+005503.4,159.49906000000001,0.91760265,0.059249,39.534676660757704,-18.6979465,17.645053508014485,1,,
J103938.47+003046.6,159.91028,0.51295756,0.0976278,40.01978185893788,-20.8142986,16.670793428416978,1,157771.0,Er
J104218.54+000819.8,160.57725,0.13884605,0.12435,40.27260192868585,-21.0071487,17.041617841570368,1,,
J104110.98+011219.6,160.29577,1.2054326000000002,0.0640323,39.53496775168411,-20.8294945,15.689452385346616,1,44442.0,Ei
J104314.72+001158.0,160.81135,0.19943777,0.114949,40.28442547223681,-20.9954796,16.869269129803616,1,202912.0,Sb?t
J104212.32+011322.3,160.55132,1.2228689,0.19542400000000001,40.65686942220842,-21.223526,17.902141296560075,1,,
J104149.73+011412.9,160.45719,1.2369219999999999,0.06386889999999999,39.94968423721792,-20.3997211,16.113426991943786,1,68931.0,SBb
J104322.73+005834.1,160.84468999999999,0.97613123,0.0720884,39.73263893120675,-21.1933918,15.59516268943318,1,32436.0,Sb?t
J104945.62-005020.1,162.44008,-0.83892943,0.0378589,38.9801424950876,-19.113429999999997,16.223478767214758,0,90076.0,Ser
J105013.33-001205.5,162.55556,-0.20152795,0.072639,40.09636780855376,-20.821458800000002,15.984451898819493,1,64655.0,Sb2m
J105007.53-002027.9,162.53139,-0.34108697,0.0943548,40.06372385628309,-20.8792362,16.52701555394095,0,112505.0,Sb
J105000.37-002024.0,162.50156,-0.34001129,0.0958325,40.46905035719778,-21.2697392,16.172423244010552,0,71554.0,SBc?t
J104737.46-001405.5,161.90608999999995,-0.23484789999999997,0.151627,41.419707770578775,-21.1529865,17.364092900467494,1,,
J104711.96-000416.6,161.79985,-0.071289276,0.0401258,39.124508021101825,-19.822675699999998,15.644114147870932,0,40487.0,Sb2l
J104724.04+000153.7,161.85018,0.031594987000000005,0.11284300000000001,39.98418774833704,-20.8591919,16.962397025697676,0,199707.0,Sb
J104456.49-002050.0,161.23536000000001,-0.3472093,0.193125,41.164480664613706,-21.4387016,17.658330949608253,1,,
J104404.21-003509.3,161.01753,-0.58590516,0.0602914,39.589947002657745,-18.895553600000003,17.486925609170616,0,,
J104345.18-002523.7,160.93823999999995,-0.42325978,0.039154699999999994,39.50713615571971,-20.4676628,14.944386230727865,1,15188.0,Ei(r)
J104412.33+000906.5,161.05139,0.15179226,0.106723,40.84489823204397,-20.5879765,17.103740593116306,1,,
J104439.41-002604.1,161.1642,-0.43447373,0.08539769999999999,40.30513540950736,-20.2795753,16.89685678376934,1,214911.0,SBb2t
J104155.74-000012.6,160.48225,-0.0034970159000000003,0.113295,40.2537413207615,-20.896812399999998,16.934103239793636,1,223158.0,Sb
J104102.57+004943.6,160.26068999999995,0.82877629,0.065209,39.53131342734883,-20.651386300000002,15.908904743380726,0,51833.0,Ei
J104025.89+001521.4,160.10786000000004,0.25594416,0.129715,40.31028637567232,-21.228202800000002,16.91980620771048,0,216471.0,SBb2m(o)
J104418.81+010735.3,161.07838,1.1264786,0.11553800000000004,39.938079225090135,-20.4678421,17.408844249688464,0,,
J104426.16+001707.3,161.10902,0.28536079,0.150198,41.256330290247604,-20.803214999999998,17.69136472297761,1,,
J104503.60+002603.9,161.26502,0.43441701,0.0263072,39.29681308073062,-19.639480600000002,14.888417594669116,1,12130.0,Sb(m)
J104629.18+002004.8,161.6216,0.33467935,0.0498029,39.321207965786435,-19.0742836,16.876906896639845,1,211219.0,Ser
J104657.30+005334.3,161.73875,0.89287054,0.151106,40.771843405538355,-21.6403713,16.868527906004875,1,190963.0,Er
J104819.34+001524.8,162.08059,0.25688353,0.0941073,39.73135608563506,-20.5142136,16.885971402221625,1,209169.0,Ei
J104839.52+001943.7,162.16468,0.32881049,0.0940495,39.98129941737231,-20.3815975,17.017168522369026,1,,
J104940.04+002615.0,162.41683,0.4375114000000001,0.0907837,39.68858520178593,-21.1675873,16.149629149996677,1,79041.0,Ser
J104941.38+003910.6,162.42243,0.65294485,0.0963977,39.88999535495866,-21.4772797,15.97847950813698,1,62574.0,Er
J105116.29+002833.8,162.81786,0.47605215,0.0900768,39.70417971892552,-21.1420918,16.157106669428448,1,69305.0,Sb2m
J105032.77+004512.1,162.63653,0.75334764,0.09642510000000001,39.85492019069864,-21.641016,15.815400436626026,1,43759.0,Sc2t
J105132.23+001526.3,162.88429,0.25729931,0.037864999999999996,39.48752130430171,-20.746624,14.590644326606398,1,9251.0,Sb2m
J105621.57-005320.3,164.08988,-0.8889765,0.0752083,41.009399,-20.915226,15.970046682581778,1,64063.0,SBb2l
J105542.65-001848.7,163.92772,-0.3135235,0.0644487,39.55045929710721,-20.2915077,16.24215249657593,1,89170.0,Ei
J105625.86-000450.7,164.10775,-0.080747309,0.11477799999999999,40.84205845323576,-21.3430195,16.518252686031676,1,110701.0,Sc2l
J105332.36-005736.6,163.38485,-0.96016737,0.126556,40.19266120510533,-21.0465813,17.04346908987717,0,,
J105421.64-000055.4,163.59018,-0.015385842,0.107242,39.94560791254932,-20.9075413,16.795458464259198,1,184093.0,Sb?m
J105408.69-000111.0,163.53621,-0.01973043,0.108145,40.653320173493846,-20.4388638,17.283644267620048,1,,
J105226.01-000711.7,163.10837,-0.11990550000000001,0.15019200000000002,40.172568355134786,-21.0851154,17.409369432818373,1,,
J105145.08-002616.7,162.93785,-0.43798543,0.07268229999999999,39.940172178770794,-20.4972897,16.309980572599937,1,98943.0,Er
