name_1,ra_1,dec_1,z_1,lum_oiii_1,petro_abs_mag_1,petro_app_mag_1,central_1,gz2id_1,gz2class_1,name_2,ra_2,dec_2,z_2,lum_oiii_2,petro_abs_mag_2,petro_app_mag_2,central_2,gz2id_2,gz2class_2
J120556.01+495956.2,181.48339,49.998945,0.063091,41.630637,-21.0771103,15.408234455669794,1.0,29407.0,Sb,J080535.00+240950.4,121.39585,24.163987,0.0597089,41.386204000000006,-21.0587578,15.301741944205506,1.0,25049.0,Er
J120556.01+495956.2,181.48339,49.998945,0.063091,41.630637,-21.0771103,15.408234455669794,1.0,29407.0,Sb,J173801.52+561325.8,264.50635,56.22383000000001,0.0649586,41.29282622604666,-21.051412600000006,15.500140823638606,1.0,35089.0,SBb2t(r)
J120556.01+495956.2,181.48339,49.998945,0.063091,41.630637,-21.0771103,15.408234455669794,1.0,29407.0,Sb,J115649.84+111852.7,179.20767,11.314639,0.0714388,41.244352,-21.0537415,15.714172176305759,1.0,38915.0,SBb
J120556.01+495956.2,181.48339,49.998945,0.063091,41.630637,-21.0771103,15.408234455669794,1.0,29407.0,Sb,J110957.14+020138.6,167.4881,2.0273819,0.0629268,41.20378,-21.1423702,15.337063701861933,1.0,27015.0,Sb(r)
J120556.01+495956.2,181.48339,49.998945,0.063091,41.630637,-21.0771103,15.408234455669794,1.0,29407.0,Sb,J132750.92-022418.1,201.96217,-2.4050145,0.07037769999999999,41.075856,-21.1042824,15.629525529288935,1.0,40033.0,Sa?t
J115205.89-033015.9,178.02453,-3.5044190000000004,0.063165,41.3117,-20.723163600000003,15.764840167616748,1.0,48709.0,Ei(o),J162232.69+395650.2,245.63622,39.947273,0.0631496,41.34579881207175,-20.8134842,15.673966452477028,1.0,43136.0,Er
J115205.89-033015.9,178.02453,-3.5044190000000004,0.063165,41.3117,-20.723163600000003,15.764840167616748,1.0,48709.0,Ei(o),J145019.04+015205.3,222.57935,1.8681279,0.0693788,41.237443,-20.7916279,15.909620415111911,1.0,58519.0,Er
J115205.89-033015.9,178.02453,-3.5044190000000004,0.063165,41.3117,-20.723163600000003,15.764840167616748,1.0,48709.0,Ei(o),J113040.21+503704.6,172.66755,50.617954,0.0579898,41.080357,-20.6864758,15.607932107253948,1.0,34291.0,Sb(r)
J115205.89-033015.9,178.02453,-3.5044190000000004,0.063165,41.3117,-20.723163600000003,15.764840167616748,1.0,48709.0,Ei(o),J094302.34-004850.0,145.75973,-0.81389214,0.0676153,41.014298,-20.6935959,15.949057808503824,1.0,60520.0,Ser(o)
J115205.89-033015.9,178.02453,-3.5044190000000004,0.063165,41.3117,-20.723163600000003,15.764840167616748,1.0,48709.0,Ei(o),J132346.00+610400.2,200.94167,61.06672800000001,0.0714115,41.62483589394042,-20.79006,15.976982299584575,1.0,63978.0,SBb
